Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"302"	"BCL11B"	"370.8"	"Literature ChIP-seq,120;ARCHS4 Coexpression,302;Enrichr Queries,337;GTEx Coexpression,724"	"DOCK9,TRANK1,CRMP1,TNFAIP3,MKI67,CORO1A,ZFP36L2,SYNE1,DOCK10,RGS2,DACH1,DPYSL3,MPZL3,SOX4,RUNX1T1,EGR1,NDFIP2,PLK2,ELMOD1,TNFRSF19,FLT3LG,SOX11,TC2N,MEIS2,PBX1,SULF2,SMAD7,NR4A2,ITPKB,MN1,VCAN,VANGL2,PDE10A,GAN,DDIT4,ID3,TOX,EVI2B,CD44"
"gene_set_query"	"303"	"ARID5B"	"371.7"	"ARCHS4 Coexpression,465;Enrichr Queries,226;GTEx Coexpression,424"	"IFITM1,KLHL38,INSIG1,FHL3,TNFAIP3,GXYLT2,ZFP36L2,SYNE1,LMNB1,SCUBE3,RGS2,NFIL3,SESN3,DSEL,MYBL2,TMEM38B,MPZL3,SOX4,TGM2,EGR1,PRRX1,GADD45B,PLK2,CRIM1,MITF,INHBA,PBX1,DHRS3,SULF2,SMAD7,NFKBIA,NR4A2,PM20D2,SLC7A5,CXCL10,VCAN,LATS2,PSG5,DDIT4,ID1,ID3,CD44,CPEB4"
"gene_set_query"	"304"	"ZNF536"	"372.7"	"ARCHS4 Coexpression,143;Enrichr Queries,720;GTEx Coexpression,255"	"BEX4,TNC,CRMP1,NALCN,NUDT11,STOX2,DACH1,RELN,SV2A,BTBD3,NIPAL3,PRRG1,DPYSL3,RAB6B,VAT1L,SOX4,RUNX1T1,EGR1,PDGFRA,CADM4,PCDH9,NEGR1,FAM219A,SOX11,SYNJ2,MEIS2,SULF2,NR4A2,CXCL10,MN1,VCAN,TMEFF2,PDE10A,NAV3,DNAJC6,IL1RAPL1,FAT4,TOX"
"gene_set_query"	"305"	"MYOD1"	"375.6"	"ARCHS4 Coexpression,167;ENCODE ChIP-seq,10;Enrichr Queries,1103;ReMap ChIP-seq,95;GTEx Coexpression,503"	"KLHL38,TNC,FHL3,SIX1,OLFML2A,FOXM1,PVR,MYPN,TM7SF2,FADS3,DOCK10,SH3PXD2B,BAALC,TK1,TMEM38B,GPR135,SREBF1,CACNA2D1,VASH2,KREMEN1,SOX11,ADGRA3,NEAT1,HIC1,PLCB4,SNHG12,DDIT4,RRAGD,ITGA7,RAPGEF2,RBM24,CD44,ISYNA1,PLEKHH2,COL15A1,LRRC17,ENDOD1,NTN4,CRIP2,LTBP2,SNHG19,MCHR1,FBLN2,DEPP1,ZFP36L2,CYB5R1,NFIL3,SPP1,SNORA10,PLTP,IL32,EGR1,CADM4,GADD45B,PRRX1,GDF15,MCAM,SYNJ2,HSPA12A,KAZALD1,IGF2R,DHRS3,NR4A2,CXCL10,MFAP4,TPPP3,INAFM2,MIR1204,ID1,TMEM119,ID3,EVI2B,PLCD4,SNTB1"
"gene_set_query"	"306"	"FOXP1"	"375.8"	"Literature ChIP-seq,109;ARCHS4 Coexpression,636;Enrichr Queries,980;ReMap ChIP-seq,51;GTEx Coexpression,103"	"SIX1,PTPRM,KIF11,OLFML2A,RXFP1,SH3RF1,TM7SF2,LMNB1,SYNE1,FADS3,RGS2,CCND2-AS1,C1QTNF7,LIPH,DPYSL3,BOC,PIM1,SNORD55,HOXA2,SNORD97,TMEM38B,TEAD2,HOXA5,SOX4,TMPO,DAPK1,FLT3LG,RHOF,NEAT1,WDR76,HIC1,NAALADL2,RNU5F-1,RRM2B,DDIT4,RARB,PTMA,CD44,WHAMMP3,RASL12,SCARNA10,FGL2,AMIGO2,NCAPG,SEMA3E,LPAR4,ZFP36L2,THBS3,LPXN,LINC-PINT,MICA,RUNX1T1,EGR1,GADD45B,NEGR1,CRIM1,MEIS2,MIR612,PBX1,SULF2,SMAD7,NR4A2,MFAP4,PM20D2,MEX3A,INAFM2,MIR1204,ID1,ID3,DCHS1,MIR1244-1,BMPR1B,CPEB4"
"gene_set_query"	"307"	"STAT3"	"376.0"	"Literature ChIP-seq,33;ARCHS4 Coexpression,524;ENCODE ChIP-seq,43;Enrichr Queries,1204;ReMap ChIP-seq,91;GTEx Coexpression,361"	"IFITM1,SAMD9L,TNC,FAIM2,TMEM140,OLFML2A,PVR,TM7SF2,DACH1,LIPH,LIPG,PABPC4L,PIM1,PCLAF,HOXA2,LGALS9,HOXA5,SOX4,TGM2,TMPO,DAPK1,CACNA2D1,FLT3LG,ADGRA3,NEAT1,JMJD8,WDR76,PDGFRL,UTS2B,BCAM,DEPDC1B,SLFN11,PAPPA,DDIT4,HSBP1L1,KIF20A,CCDC81,LINC00520,OTULINL,BEX4,MEG3,ISYNA1,NNMT,CFI,TRANK1,FBLN1,CORO1A,ZFP36L2,MIR568,FLRT3,CD14,IGFBP6,WNT2,CDK17,FZD1,EGR1,NDFIP2,GADD45B,PLK2,CRIM1,INHBA,HSPA12A,MIR612,PBX1,IGF2R,SMAD7,NR4A2,NFKBIA,CXCL10,ID1,CDK1,ID3,MIR1244-1,FAT4,RCOR2,ARHGAP11A,CNTNAP1,SH2D4A,MCUB,SLC7A14,TNFAIP3,PTPRJ,ARRB2,SIPA1L2,CTSS,MYPN,LMNB1,LRRTM2,PBK,TEAD2,RMRP,SREBF1,TMEM255B,TNFRSF19,KREMEN1,TET1,RHOF,DDB2,RNU5F-1,TMEFF2,CDCP1,LATS2,AGPS,ITGA7,MCTP2,PTMA,CD44,C1R,AMIGO2,NTN4,DENND3,SEMA3E,ZDHHC21,PAPSS2,GNAI1,THBS3,NFIL3,SV2A,SPP1,SLITRK6,STOM,DNAJB9,FSD1,LINC-PINT,SNORA10,GPC6,PCDH9,GDF15,SORT1,AGT,PTX3,MEGF9"
"gene_set_query"	"308"	"HOXA5"	"376.3"	"ARCHS4 Coexpression,852;Enrichr Queries,89;GTEx Coexpression,188"	"ABCB1,INSIG1,TNC,ADRB2,PAPSS2,GNAI1,TM7SF2,FADS3,AS3MT,RGS2,NFIL3,OLFML3,COBLL1,LIPH,SH3PXD2B,NUSAP1,HOXA2,AOX1,IGFBP6,CD36,SOX4,SREBF1,EGR1,PDGFRA,POSTN,PRRX1,GADD45B,GDF15,BGN,MEIS2,DHRS3,NAALADL2,DISP1,SMAD7,NFKBIA,NR4A2,CXCL10,VCAN,DDIT4,ID1,ID3,ALDOC,PTX3,KIF20A,SNTB1,CD44,RNF122,CPEB4"
"gene_set_query"	"309"	"ARNTL"	"377.3"	"ARCHS4 Coexpression,66;Enrichr Queries,174;ReMap ChIP-seq,288;GTEx Coexpression,981"	"GPR65,TNC,TNFAIP3,PTPRJ,VLDLR,ARRB2,TMEM140,LYST,CTSS,SYNE1,DOCK10,RGS2,RASSF2,GLIPR2,PCLAF,MYBL2,CPXM1,CD36,SOX4,GPR135,TGM2,LINC00452,DAPK1,KREMEN1,NEAT1,MN1,SLC7A5,DDIT3,DDIT4,LINC00520,CD44,KCTD16,HBEGF,SLC43A2,INSIG1,FGL2,TRANK1,DENND3,ADRB2,PPL,MCHR1,CORO1A,GNAI1,NFIL3,LPXN,EGR1,GADD45B,GDF15,PLK2,INHBA,MIR612,DHRS3,SULF2,SMAD7,NFKBIA,NR4A2,CXCL10,THEMIS2,MIR1204,ID1,ID3,EVI2B"
"gene_set_query"	"310"	"IRF7"	"378.0"	"ARCHS4 Coexpression,490;Enrichr Queries,352;GTEx Coexpression,292"	"HCP5,IFITM1,SAMD9L,UBA7,SLC43A2,GPR65,FGL2,TNFAIP2,TRANK1,TNFAIP3,CAPG,ARRB2,TMEM140,CORO1A,CTSS,LMNB1,RGS2,NFIL3,GLIPR2,LPXN,LGALS9,CD14,MICB,TGM2,EGR1,GADD45B,GDF15,RHOF,NFKBIA,SLC7A5,CXCL10,THEMIS2,DDIT4,ID1,ID3,MCTP2,CD44,TLR2"
"gene_set_query"	"311"	"NKX62"	"378.0"	"ARCHS4 Coexpression,372;GTEx Coexpression,384"	"GABBR2,CADM4,PCDH9,FAM219A,FAIM2,SYNJ2,GPR162,TMEFF2,RASSF2,DNAJC6,SV2A,IL1RAPL1,NIPAL3,PRRG1,ALDOC,CNIH2,RAB6B"
"gene_set_query"	"312"	"TFAP2A"	"378.3"	"Literature ChIP-seq,130;ARCHS4 Coexpression,492;ENCODE ChIP-seq,31;Enrichr Queries,443;ReMap ChIP-seq,155;GTEx Coexpression,1019"	"TNC,TSKU,TM7SF2,FADS3,RGS2,PPIP5K1,NIPAL3,SACS,HOXA5,SOX4,TGM2,PDGFRA,PCOLCE,MITF,NEAT1,JMJD8,DKK1,SYTL2,UTS2B,PROCR,DEPDC1B,OLFM2,DDIT4,PKP2,ZNF436,KIF20A,LINC00520,OTULINL,MEG3,HACD1,NNMT,INSIG1,ITPR3,LTBP2,LPAR4,PPL,NALCN,CYB5R1,BTBD3,LPXN,SLC38A4,FZD1,EGR1,NDFIP2,GADD45B,PLK2,MCAM,SYNJ2,L1CAM,MIR612,SMAD7,NR4A2,CXCL10,VANGL2,MEX3A,FGF14,MIR1204,ID1,WNK3,ID3,CNIH2,ARHGAP11A,CXCL8,SH2D4A,ZNRF2P1,DOCK9,TNFAIP2,PIGZ,SIX1,FHL3,PTPRM,ARRB2,FOXM1,MYPN,SH3RF1,LMNB1,RNF157,CASP12,SCML1,SNAPC1,PBK,BDKRB2,MYBL2,TEAD2,DLGAP5,SREBF1,TNFRSF19,NSUN6,RHOF,DDB2,HAUS1,SLC7A5,MN1,VCAN,LATS2,PLCB4,RRM2B,GAN,IL1RAPL1,ITGA7,MCTP2,PTMA,CD44,SLC43A2,AMIGO2,NTN4,CRIP2,DENND3,GNAI1,SELENBP1,FGD6,SV2A,SPP1,STOM,IL32,BCAP31,LINC00472,TAF13,GDF15,EYA2,MEIS2,KAZALD1,MFAP4,ASXL3,MEGF9"
"gene_set_query"	"313"	"ZFP90"	"383.3"	"ARCHS4 Coexpression,291;Enrichr Queries,538;GTEx Coexpression,321"	"BEX4,DOCK9,SLC7A14,TNC,CRMP1,TNFAIP3,KIF11,NALCN,TSKU,STOX2,RGS2,DACH1,SALL2,NFIL3,OLFML3,NUSAP1,LPXN,CASC15,SOX4,RUNX1T1,EGR1,CADM4,PCDH9,GADD45B,GDF15,SOX11,IL17RD,DHRS3,SULF2,SMAD7,VCAN,MEX3A,NAV3,DNAJC6,ASXL3,DDIT4,ID1,WNK3,ID3,CNIH2,CD44,CPEB4"
"gene_set_query"	"314"	"PRDM1"	"384.6"	"ARCHS4 Coexpression,607;ENCODE ChIP-seq,69;Enrichr Queries,84;ReMap ChIP-seq,104;GTEx Coexpression,1059"	"PRDM8,IFITM1,SAMD9L,CXCL8,TNFAIP6,GPR65,MCUB,TNC,TNFAIP2,FHL3,TNFAIP3,TMEM140,MKI67,FGF2,CTSS,TSKU,TM7SF2,DOCK10,RGS2,TMEM267,SCML1,LIPG,PIM1,CD36,TEAD2,SOX4,TGM2,RMRP,CACNA2D1,FLT3LG,RHOF,TERF2,PDGFRL,DDB2,CPED1,SLC7A5,UTS2B,VCAN,CDCP1,DDIT4,CD44,KCTD16,HBEGF,NNMT,UBA7,LINC01173,AMIGO2,FGL2,ADRB2,PPL,DPP4,NFIL3,LPXN,MPZL3,LINC01204,CDK17,FZD1,IL32,EGR1,LINC00472,GADD45B,NEGR1,GDF15,PLK2,MCAM,VTRNA2-1,CRIM1,INHBA,HSPA12A,MCOLN2,PBX1,SULF2,SMAD7,NFKBIA,NR4A2,CXCL10,SCD,ID1,ID3,EVI2B,LGR4,MEGF9"
"gene_set_query"	"315"	"HOXD10"	"384.7"	"ARCHS4 Coexpression,443;Enrichr Queries,571;GTEx Coexpression,140"	"PLEKHH2,COL15A1,TMEM200B,TNC,SIX1,OLFML2A,FOXM1,THBS3,SCML1,ADGRA2,BOC,HOXA2,MYBL2,MICA,HOXA5,FZD1,EGR1,PDGFRA,POSTN,PRRX1,GDF15,MITF,SOX11,PCOLCE,INHBA,IL17RD,MEIS2,DKK1,PBX1,HIC1,SULF2,NR4A2,CXCL10,VCAN,SLFN11,COL6A2,ID1,ID3,DCHS1,PTX3"
"gene_set_query"	"316"	"LYL1"	"386.6"	"Literature ChIP-seq,41;ARCHS4 Coexpression,313;Enrichr Queries,302;ReMap ChIP-seq,83;GTEx Coexpression,1194"	"IFITM1,CXCL8,GPR65,QPRT,TNFAIP2,FHL3,TNFAIP3,PIGZ,FAIM2,ARRB2,TMEM140,LYST,CTSS,NYNRIN,DOCK10,RGS2,RASSF2,GLIPR2,ANPEP,GSG1,NIPAL3,PIM1,CPXM1,CD36,LGALS9,TGM2,DAPK1,STXBP5-AS1,FLT3LG,IRAK3,NEAT1,ITPKB,RNU5F-1,MN1,PROCR,DEPDC1B,DDIT4,AGPS,CD44,TLR2,ARL9,UBA7,HVCN1,PRIM1,FGL2,ENDOD1,DENND3,CAPG,FBLN1,ADRB2,CORO1A,ZFP36L2,PTGS1,CYB5R1,CREG1,LPXN,STOM,CD14,IL32,EGR1,GADD45B,PRRX1,GDF15,SYNJ2,TOR1B,PLXDC1,KAZALD1,MIR612,DHRS3,NFKBIA,CXCL10,PDE10A,THEMIS2,ID1,TMEM119,ID3,EVI2B"
"gene_set_query"	"317"	"ZFPM2"	"386.7"	"ARCHS4 Coexpression,598;Enrichr Queries,21;GTEx Coexpression,541"	"COL15A1,SDC2,TRANK1,TNC,PTPRM,FBLN1,LDB2,SYNE1,NYNRIN,RGS2,RELN,OLFML3,DPYSL3,DMD,NPTX1,GPC6,RUNX1T1,EGR1,PDGFRA,POSTN,PRRX1,PCDH9,NEGR1,CACNA2D1,CRIM1,MITF,INHBA,MEIS2,PBX1,NR4A2,CXCL10,MN1,UTS2B,VCAN,PLCB4,PDE10A,NAV3,PAPPA,ZNF702P,WNK3,PTX3,FAT4,TOX,RBM24"
"gene_set_query"	"318"	"ZBTB16"	"387.3"	"ARCHS4 Coexpression,582;Enrichr Queries,366;ReMap ChIP-seq,285;GTEx Coexpression,316"	"TNFAIP6,KLHL38,JADE1,FHL3,MYPN,SYNE1,LMNB1,RGS2,DACH1,CD36,TMEM38B,TMPO,TGM2,POSTN,CACNA2D1,FLT3LG,MITF,PCOLCE,CPED1,MN1,VCAN,LATS2,DDIT4,RBM24,CD44,NNMT,NCAPG,CRIP2,ADRB2,NFIL3,LPXN,DMD,IGFBP6,CD14,SNORA10,TTC14,EGR1,GADD45B,GDF15,MCAM,NBEAL1,HSPA12A,KAZALD1,MEIS2,SULF2,NFKBIA,NR4A2,SCARNA9,CXCL10,TPPP3,OSTM1,WNK3,ID1,ID3,CNIH2,PLCD4"
"gene_set_query"	"319"	"HOXB4"	"389.5"	"Literature ChIP-seq,158;ARCHS4 Coexpression,1015;Enrichr Queries,157;GTEx Coexpression,228"	"ARHGAP11A,TNC,SIX1,TNFAIP3,PTPRJ,LMNB1,RGS2,AS3MT,DACH1,PPIP5K1,DPYSL3,BOC,NIPAL3,PIM1,HOXA2,LGALS9,TEAD2,HOXA5,SOX4,DLGAP5,TGM2,PDGFRA,HIC1,DISP1,CPED1,DEPDC1B,COL6A2,DDIT4,CD44,COL15A1,FGL2,SEMA3E,NFIL3,CREG1,IGFBP6,BUB1,MICA,RUNX1T1,EGR1,PRRX1,GADD45B,GDF15,SORT1,TPBG,INHBA,SYNJ2,MEIS2,KAZALD1,DHRS3,NDC80,SULF2,SMAD7,NR4A2,CXCL10,OSTM1,ID1,ID3,DCHS1"
"gene_set_query"	"320"	"ARID3A"	"390.0"	"ARCHS4 Coexpression,1031;ENCODE ChIP-seq,88;Enrichr Queries,291;ReMap ChIP-seq,177;GTEx Coexpression,363"	"ZNF572,ERO1B,CNTNAP1,IFITM1,ZNRF2P1,GPR65,QPRT,TNFAIP2,TNFAIP3,PTPRM,ARRB2,VLDLR,KIF11,MKI67,LMNB1,TM7SF2,FADS3,RGS2,ADGRA2,LIPH,NIPAL3,PIM1,PCLAF,SOX4,TMPO,TGM2,RMRP,TNFRSF19,FLT3LG,NSUN6,RHOF,NEAT1,JMJD8,SLC9B2,SLC7A5,PROCR,VCAN,DEPDC1B,SNHG12,DDIT4,ZNF436,MCTP2,PTMA,CD44,RNF122,BEX4,SLC43A2,CCDC148,HVCN1,PRIM1,ENDOD1,CAPG,CORO1A,DEPP1,ZFP36L2,NFIL3,LPXN,METTL7A,SNORA10,PLTP,MICB,CDK17,EGR1,GADD45B,PCDH9,GDF15,TAF13,VTRNA2-1,ALOX12-AS1,TOR1B,KAZALD1,MIR612,IGF2R,DHRS3,SMAD7,SULF2,NFKBIA,NR4A2,CXCL10,THEMIS2,CCDC8,ID1,ID3,MIR1244-1,EVI2B,CNIH2,KBTBD8,EZH2"
"gene_set_query"	"321"	"MAFK"	"390.6"	"ARCHS4 Coexpression,1115;ENCODE ChIP-seq,20;Enrichr Queries,607;ReMap ChIP-seq,140;GTEx Coexpression,71"	"CNTNAP1,KLHL38,TNFAIP2,TNFAIP3,PIGZ,VLDLR,ARRB2,TMEM140,MKI67,PVR,MYPN,NYNRIN,RNF157,FADS3,RGS2,CASP12,SESN3,C1QTNF7,DPYSL3,GSG1,SCN9A,PABPC4L,PIM1,AOX1,CPXM1,TEAD2,SOX4,TGM2,RMRP,SREBF1,STXBP5-AS1,RHOF,NEAT1,DDB2,CPED1,SLC7A5,LATS2,LMBRD2,DDIT3,CDH10,DDIT4,AGPS,ITGA7,RBM24,CD44,KCTD16,HBEGF,RASL12,HACD1,SLC43A2,SCARNA10,ATP23,CRIP2,CAPG,ITPR3,ADRB2,PPL,ZFP36L2,FGD6,ZFPM2-AS1,NFIL3,TSPAN5,DMD,LINC-PINT,MICA,EGR1,NDFIP2,GADD45B,GDF15,MCAM,PLK2,SYNJ2,PLXDC1,MIR612,SMAD7,NFKBIA,NR4A2,MFAP4,PM20D2,CXCL10,INAFM2,TCN2,ID1,ID3,DCHS1,CNIH2,MEGF9"
"gene_set_query"	"322"	"ZNF519"	"390.7"	"ARCHS4 Coexpression,724;Enrichr Queries,79;GTEx Coexpression,369"	"ARHGAP11A,KIF14,KIF11,FOXM1,MKI67,LMNB1,NYNRIN,PPIP5K1,GSG1,PBK,PCLAF,NUSAP1,MYBL2,TK1,DLGAP5,TMPO,VASH2,WDR76,SLC7A5,UTS2B,DEPDC1B,PLCB4,DDIT4,KIF20A,WHAMMP3,ABCB1,CCDC148,INSIG1,PRIM1,TRANK1,NCAPG,ZDHHC21,CCNB2,RELN,NPTX1,BUB1,RUNX1T1,EGR1,NEGR1,PLK2,L1CAM,PBX1,NDC80,ZNF702P,ID1,CDK1,ID3,SFXN2,EZH2"
"gene_set_query"	"323"	"HAND1"	"392.0"	"ARCHS4 Coexpression,106;Enrichr Queries,895;GTEx Coexpression,175"	"HACD1,ISYNA1,QPRT,TNC,SIX1,OLFML2A,SIPA1L2,LRRC32,MCHR1,PTGS1,NYNRIN,RELN,SESN3,OLFML3,PABPC4L,NEFL,MYBL2,NPTX1,TEAD2,EGR1,PDGFRA,PRRX1,SOX11,IL17RD,MEIS2,DKK1,PBX1,HIC1,DISP1,SMAD7,CXCL10,MFAP4,VCAN,INAFM2,DDIT4,PKP2,ID3,DCHS1,ALPK2,TOX,RCOR2,LGR4"
"gene_set_query"	"324"	"NKX63"	"393.0"	"ARCHS4 Coexpression,225;GTEx Coexpression,561"	"ERO1B,SREBF1,CACNA2D1,INSIG1,TRANK1,L1CAM,PPL,MEIS2,GPR162,RELN,PPIP5K1,SCD,CDH10,PDGFD,BTBD3,ZNF702P,NPTX1,CNIH2,NEO1,SEC11C"
"gene_set_query"	"325"	"TRAFD1"	"393.0"	"ARCHS4 Coexpression,199;Enrichr Queries,547;GTEx Coexpression,433"	"HCP5,IFITM1,SAMD9L,UBA7,FGL2,TNFAIP2,TRANK1,TNFAIP3,ARRB2,TMEM140,CORO1A,CTSS,CD99P1,LMNB1,RGS2,RASSF2,NFIL3,GLIPR2,STOM,LGALS9,MPZL3,TGM2,EGR1,GADD45B,GDF15,DDB2,NFKBIA,CXCL10,THEMIS2,DDIT4,MCTP2,EVI2B,CD44,EZH2,TLR2"
"gene_set_query"	"326"	"ZIK1"	"394.3"	"ARCHS4 Coexpression,287;Enrichr Queries,25;GTEx Coexpression,871"	"BEX4,ABCB1,PRIM1,TNC,JADE1,CRMP1,ITPR3,KIF11,VLDLR,ADRB2,FOXM1,MKI67,SYNE1,LMNB1,NUDT11,CCNB2,RGS2,RELN,SALL2,DPYSL3,PBK,MYBL2,CPXM1,NPTX1,TK1,BUB1,DLGAP5,SOX4,RUNX1T1,EGR1,GADD45B,GDF15,PLK2,USP44,VASH2,TET1,SOX11,HAUS1,CXCL10,VCAN,ZNF702P,DDIT4,WNK3,CDK1,ID3,KIF20A,TOX,EZH2"
"gene_set_query"	"327"	"HES6"	"394.3"	"ARCHS4 Coexpression,469;Enrichr Queries,105;GTEx Coexpression,609"	"ABCB1,INSIG1,SLC7A14,CRMP1,CRIP2,KIF11,FOXM1,MKI67,CORO1A,DNALI1,TM7SF2,LMNB1,RNF157,CCNB2,RGS2,DACH1,BOC,PBK,NUSAP1,BAALC,MYBL2,TK1,DLGAP5,SOX4,EGR1,SREBF1,CADM4,PCDH9,GADD45B,GDF15,EYA2,FAM219A,SOX11,DHRS3,SLC7A5,CXCL10,TMEM158,MEX3A,DDIT4,ID1,SCG5,CDK1,ID3,ALDOC,CNIH2,RCOR2,EZH2"
"gene_set_query"	"328"	"LHX2"	"396.3"	"ARCHS4 Coexpression,246;Enrichr Queries,762;ReMap ChIP-seq,6;GTEx Coexpression,571"	"CXCL8,SH2D4A,TMEM200B,KLHL38,TNC,SIX1,FAIM2,AREG,MYPN,HERC3,RGS2,DACH1,SNAPC1,DPYSL3,BOC,BAALC,EPG5,NEFL,SOX4,POSTN,NSUN6,MITF,ADGRA3,SOX11,FAM219A,NEAT1,IL17RD,DKK1,CFAP299,UTS2B,RNU5F-1,OLFM2,VCAN,PAPPA,AGPS,DDIT4,ALDOC,TOX,CD44,RNF122,CFI,LRRC17,AMIGO2,NTN4,CRMP1,LTBP2,NALCN,PAPSS2,DPP4,NFIL3,FLRT3,TSPAN5,NPTX1,RAB6B,LINC01204,FZD1,LINC00472,EGR1,NDFIP2,PCDH9,PRRX1,GADD45B,PLK2,CRIM1,INHBA,MEIS2,DHRS3,MIR612,SULF2,NR4A2,SCARNA9,PM20D2,CXCL10,MEX3A,ID1,ID3,PTX3,CNIH2,KBTBD8,CPEB4,MEGF9"
"gene_set_query"	"329"	"ZNF214"	"396.3"	"ARCHS4 Coexpression,444;Enrichr Queries,427;GTEx Coexpression,318"	"BEX4,ZNF572,CXCL8,TMEM200B,TNC,CRMP1,DNALI1,GNAI1,SYNE1,NUDT11,TMEM267,RGS2,DACH1,OLFML3,ADGRA2,FLRT3,ARSK,DPYSL3,SOX4,TTC14,PDGFRA,EGR1,PLEKHG1,GDF15,TPBG,TNFRSF19,TET1,SOX11,IL17RD,PBX1,GAS6-DT,CXCL10,VCAN,DDIT4,WNK3,NEK10,RARB,ID3,DCHS1,FAT4,TOX,BMPR1B,ST6GALNAC3"
"gene_set_query"	"330"	"ZNF175"	"396.5"	"ARCHS4 Coexpression,563;Enrichr Queries,283;ReMap ChIP-seq,33;GTEx Coexpression,707"	"SAMD9L,GUCY1B1,CXCL8,PIGZ,FHL3,TNFAIP3,TSKU,SYNE1,TM7SF2,RNF157,RGS2,DPYSL3,PIM1,HOXA5,SOX4,TGM2,SREBF1,RHOF,NEAT1,DDB2,CPED1,SLC7A5,BCAM,VCAN,PLCB4,CDCP1,DDIT3,DDIT4,RAPGEF2,PTMA,CD44,HBEGF,WHAMMP3,WHAMMP2,ISYNA1,ABCB1,LINC01173,INSIG1,TRANK1,CAPG,DEPP1,ZFP36L2,PTGS1,DPP4,RELN,NFIL3,TSPAN5,LINC-PINT,SNORA10,PLTP,RUNX1T1,EGR1,GADD45B,FZD4,GDF15,CRIM1,SYNJ2,KAZALD1,MIR612,PBX1,SMAD7,NR4A2,CXCL10,SCD,ZNF702P,ID1,ID3,MIR1244-1,FAT4,SNTB1,LRP12,CPEB4"
"gene_set_query"	"331"	"KDM5B"	"397.0"	"Literature ChIP-seq,156;ARCHS4 Coexpression,60;ENCODE ChIP-seq,50;ReMap ChIP-seq,185;GTEx Coexpression,1534"	"PRDM8,RAPH1,JADE1,MKI67,PVR,TSKU,TM7SF2,NYNRIN,NUDT11,SALL2,LIPH,DPYSL3,NUSAP1,HOXA2,HOXA5,SOX4,TMPO,VASH2,FLT3LG,PCOLCE,SOX11,NEAT1,ATG14,JMJD8,HIC1,PDGFRL,DISP1,PROCR,BCAM,DDIT4,RRAGD,PKP2,KIF20A,LINC00520,KCTD16,MEG3,ISYNA1,UBA7,DNAJC22,NCAPG,SNHG19,CORO1A,ZFP36L2,EPB41L5,CCNB2,LPXN,NPTX1,SLC38A4,GADD45B,MCAM,NBEAL1,HSPA12A,MIR612,PBX1,NDC80,SMAD7,NFKBIA,NR4A2,SCARNA9,MEX3A,VANGL2,ID1,ZNF702P,WNK3,CDK1,DCHS1,MIR1244-1,SFXN2,CNIH2,RCOR2,EZH2,CPEB4,ARHGAP11A,CNTNAP1,DOCK9,TNFAIP2,KIF14,SIX1,KIF11,LDB2,FOXM1,DNALI1,LMNB1,SNAPC1,PBK,EPG5,NEO1,TEAD2,DLGAP5,SREBF1,KREMEN1,TET1,RHOF,IL17RD,TERF2,SLC7A5,GAN,COL6A2,AGPS,ST6GALNAC3,PTMA,COL15A1,C1R,ATP23,SCARNA10,PRIM1,CRMP1,CRIP2,CAPG,FITM2,SELENBP1,STOX2,DNAJB9,LINC-PINT,SNORA10,MPZL3,BUB1,VAT1L,SEC11C,TTC14,GABBR2,PCDH9,PRRX1,IL34,KAZALD1,PLXDC1,MEIS2,DHRS3,SULF2,MFAP4,TPPP3,INAFM2,OSTM1,ASXL3,NEK10,KBTBD8,LGR4,MEGF9"
"gene_set_query"	"332"	"ETS2"	"399.0"	"Literature ChIP-seq,152;ARCHS4 Coexpression,353;Enrichr Queries,332;GTEx Coexpression,759"	"CXCL8,UBA7,INSIG1,TNFAIP2,TNFAIP3,DENND3,ADRB2,ZFP36L2,RGS2,NFIL3,ANPEP,CREG1,CD14,LGALS9,GPC6,SOX4,TGM2,EGR1,PLEKHG1,GADD45B,GDF15,PLK2,IRAK3,DHRS3,SMAD7,NFKBIA,NR4A2,SLC7A5,CXCL10,VCAN,GAN,DDIT3,DDIT4,ID1,ID3,PTMA,CD44,HBEGF,TLR2"
"gene_set_query"	"333"	"NFIB"	"400.0"	"Literature ChIP-seq,35;ARCHS4 Coexpression,384;Enrichr Queries,578;GTEx Coexpression,603"	"PRDM8,TNC,PTPRM,LDB2,MKI67,LRRC32,LMNB1,DPYSL3,BOC,PABPC4L,CD36,SOX4,TMPO,PDGFRA,DAPK1,CACNA2D1,SOX11,NSUN6,RHOF,NAALADL2,MN1,VCAN,DDIT4,RARB,CD44,KCTD16,COL15A1,CTTNBP2,SDC2,INSIG1,CAPG,ZFP36L2,MIR568,NFIL3,FAM241A,WNT2,VAT1L,RUNX1T1,EGR1,EYA2,PLK2,CRIM1,MEIS2,PBX1,IGF2R,SULF2,NR4A2,ASXL3,ID1,WNK3,ID3,FAT4,LRP12,CPEB4"
