Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"294"	"FOXD2"	"353.0"	"ARCHS4 Coexpression,511;Enrichr Queries,411;GTEx Coexpression,137"	"NRP1,RPLP0P2,SIX1,PEAR1,LCTL,BACH2,FADS3,RGS2,CCND2,HEPH,LIPH,ITGB8,CYP1B1,HOXA6,HOXA5,SOX4,PDGFRA,EDN1,SOX11,DKK1,PDGFRL,HIC1,NAALADL2,VCAN,ZEB2,COL4A1,DDIT4,ADAM12,LINC01139,FIBIN,RNF122,FOXC2,FOXC1,ENDOD1,NEDD4L,LPAR3,PTGS2,SELENBP1,LRIG1,SCN7A,SLITRK5,DMD,IGFBP7,IGFBP6,GPC6,KCNJ2,FZD1,NTNG1,EGR1,JAG1,PRRX1,FOXF2,GADD45B,EYA2,GDF15,IL34,NBEAL1,INHBA,HSPA12A,KAZALD1,MEIS2,PBX1,DHRS3,SULF2,SMAD7,MFAP5,NR4A2,CXCL10,CXCL12,ID1,ID3,NABP1,CNTN4,FMOD,BMPR1B"
"gene_set_query"	"295"	"BCL11B"	"353.5"	"Literature ChIP-seq,82;ARCHS4 Coexpression,294;Enrichr Queries,336;GTEx Coexpression,702"	"ROBO2,NRP1,RIPOR2,TENM4,DOCK9,PDE3B,TNFAIP3,SLC7A11,FMN2,MKI67,CLDN1,BACH2,SYNE1,DOCK10,RGS2,CCND2,DACH1,DPYSL3,PLXNC1,EMB,SOX4,ADAMTS6,TNFRSF19,ELMOD1,FLT3LG,SOX11,SERPINB7,WNT16,TC2N,ARL4C,ITPKB,MN1,VCAN,ZEB2,GAN,DDIT4,KIT,TOX,CD44,SHANK2,TRANK1,CRMP1,NEDD4L,APCDD1,CORO1A,ZFP36L2,ABLIM1,LRIG1,MPZL3,PAG1,RUNX1T1,EGR1,NDFIP2,PLK2,MEIS2,PBX1,SULF2,SMAD7,NR4A2,VANGL2,CXCL12,PDE10A,NFIB,ID3,EVI2B"
"gene_set_query"	"296"	"PLAG1"	"353.7"	"ARCHS4 Coexpression,592;Enrichr Queries,185;GTEx Coexpression,284"	"LINC01111,RPLP0P2,TNFAIP3,SLC7A11,VLDLR,LCTL,EDA2R,BACH2,FADS3,RGS2,CCND2,SESN3,MDK,ADAMTS1,LIPH,ITGB8,EPG5,CYP1B1,DIRC1,SOX4,HOXA5,TET1,PCOLCE,MITF,DKK1,GEM,NAALADL2,ARL4C,VCAN,ZEB2,NAV3,PAPPA,DDIT4,KIT,CD44,RNF122,INSIG1,PTGS2,PCDH18,ABLIM1,OLFML3,FLRT3,LRIG1,SCN7A,SLITRK5,NPTX1,E2F7,PAG1,KCNJ2,RUNX1T1,TTC14,NTNG1,EGR1,JAG1,PCDH9,ANGPT1,GADD45B,PLK2,CRIM1,INHBA,HSPA12A,FBXO32,MEIS2,PBX1,DHRS3,SMAD7,NR4A2,CXCL10,NFIB,ID1,MFAP2,TMEM119,ID3,NABP1,FAT4,SERPINI1,CPEB4"
"gene_set_query"	"297"	"ALX1"	"354.3"	"ARCHS4 Coexpression,855;Enrichr Queries,144;GTEx Coexpression,64"	"LINC01111,QPRT,TNC,SIX1,SLC7A11,EDA2R,ADAMTS5,RGS2,CCND2,SALL1,SNAPC1,ADGRA2,ADAMTS1,MDK,DPYSL3,ENPP2,NEFL,CYP1B1,NEFM,DIRC1,HOXA6,EDIL3,ADAMTS6,HOXA5,PDGFRA,POSTN,SEMA6A,SLC6A15,IGFBP2,PLA2G4A,PCOLCE,SOX11,GFRA1,MITF,DKK1,NAALADL2,GAS6-DT,VCAN,ZEB2,GAL,PAPPA,DDIT4,LINC01139,RARB,CD44,FOXC2,FOXC1,PTGS2,THBS2,PCDH18,OLFML3,FRZB,DSEL,HAS2,SLITRK5,GPC6,LINC01204,RUNX1T1,EGR1,VCAM1,PRRX1,ANGPT1,PCDH9,FOXF2,GDF15,CRIM1,GPR1,SULF1,GDF5,MEIS2,PBX1,NR4A2,CXCL10,CXCL12,NFIB,BAMBI,MFAP2,ID1,TMEM119,ID3,FAT4,KCNK2,ULBP1,LRP12"
"gene_set_query"	"298"	"POU2F2"	"355.2"	"ARCHS4 Coexpression,440;ENCODE ChIP-seq,104;Enrichr Queries,677;ReMap ChIP-seq,222;GTEx Coexpression,333"	"HCP5,NRP1,RIPOR2,IFITM1,GPR65,QPRT,TNFAIP2,TNFAIP3,KIF11,ARRB2,CTSS,BACH2,LMNB1,TM7SF2,PYCARD,RGS2,CCND2,CCND2-AS1,RASSF2,PIM1,SNORD55,PBK,NUSAP1,MYBL2,TK1,LGALS9,CTSC,DLGAP5,TGM2,TMPO,SRGN,SEMA6A,FLT3LG,RHOF,NEAT1,JMJD8,HIC1,ARL4C,VCAN,ZEB2,DEPDC1B,GAP43,SLFN11,DDIT3,DDIT4,ALDOC,TCTA,PTMA,CD44,TLR2,MIR155HG,SEMA7A,SLC43A2,HVCN1,FITM2,DENND3,PTGS2,CORO1A,ST8SIA4,LRIG1,LPXN,CD14,ZNF468,ZNF622,ARSG,SNORA10,GBP2,MICB,CA11,EGR1,LINC01160,GADD45B,GDF15,TAF13,MCOLN2,MIR612,NDC80,SMAD7,NFKBIA,TMEM156,SCARNA9,CXCL10,MEX3A,THEMIS2,LRRN4CL,SCD,MAB21L2,ID3,ACKR3,CNIH2,EVI2B,KBTBD8,LGR4"
"gene_set_query"	"299"	"HES1"	"358.5"	"ARCHS4 Coexpression,379;Enrichr Queries,270;ReMap ChIP-seq,90;GTEx Coexpression,695"	"CPM,NRP1,GUCY1B1,KIF14,TNC,TNFAIP3,SIPA1L2,CLDN1,FGF2,PRSS23,DNALI1,RGS2,CCND2,ADAMTS1,PCLAF,CYP1B1,SOX4,ADAMTS6,TGM2,SULT1C4,GUCY1A2,EDN1,TMEM178B,ANXA3,TNFRSF19,VWA5A,ABCC9,SERPINB7,WNT16,GEM,PDGFRL,SYTL2,ARL4C,SLC7A5,VCAN,CDCP1,COL4A1,TMSB15A,AGPS,KIT,DDIT4,PTMA,CD44,HBEGF,FOXC1,INSIG1,PTGS2,APCDD1,DTX4,ZFP36L2,CACNG7,NFIL3,FRZB,LRIG1,LRIG3,METTL7B,IGFBP7,METTL7A,CA12,EGR1,ARHGEF35,NDFIP2,JAG1,GADD45B,GDF15,PLK2,TPBG,ZNF804A,GPR1,NBEAL1,PCDHB13,INHBA,SULF1,PLXDC1,IGF2R,DHRS3,SULF2,SMAD7,NFKBIA,NR4A2,CXCL10,VANGL2,CXCL12,NFIB,BAMBI,ID1,CDK1,ID3,ACKR3,MIR1244-1"
"gene_set_query"	"300"	"ZNF658"	"359.0"	"ARCHS4 Coexpression,628;Enrichr Queries,90"	"ROBO2,SAMD9L,CXCL8,ANKRD36,CCDC125,KIF14,TNFAIP3,XYLT1,KIF11,SLC7A11,VLDLR,CLDN1,PRSS23,CLGN,RGS2,ADAMTS1,TNFSF10,SACS,FDCSP,ITGB8,CYP1B1,CD36,EDIL3,ARRDC4,ANKRD36C,SERPINB2,SYTL2,VCAN,RRM2B,NAV3,CDH10,DDIT4,KIT,ADAM12,NLGN1,ABCB1,C1R,CCDC148,AMIGO2,ADRB2,PTGS2,DTX4,DPP4,ABLIM1,FLRT3,SLITRK6,LRIG1,GBP2,KCNJ2,EGR1,BCHE,NEGR1,EYA2,PLK2,PBX1,DHRS3,NR4A2,CXCL10,BMP2,CXCL12,ASXL3,ID1,ID3,PTX3,SERPINI1,PTPN3"
"gene_set_query"	"301"	"ZBED3"	"359.0"	"ARCHS4 Coexpression,633;Enrichr Queries,364;GTEx Coexpression,80"	"CPM,PDE3B,JADE1,PTPRM,SLC7A11,VLDLR,MKI67,FOXM1,CHRDL1,TSKU,LMNB1,TM7SF2,ADAMTS5,RGS2,CCND2,SESN3,ADAMTS1,ENPP1,CYP1B1,CD36,TK1,CHAC1,VSTM4,TIMP4,SOX4,HOXA5,SREBF1,SERPINF1,ARL4C,SLC7A5,VCAN,COL4A1,DDIT4,CD44,HBEGF,PARM1,SLC43A2,SDC2,PRIM1,NEDD4L,ZFP36L2,ADAMTS15,ARHGAP20,ABLIM1,NFIL3,FAM241A,LRIG1,METTL7A,BCAP31,EGR1,JAG1,GADD45B,FZD4,SORT1,GDF15,PLK2,CABLES1,FBXO32,DHRS3,ASS1,PBX1,SMAD7,NR4A2,CXCL10,FABP4,SCD,NFIB,BAMBI,ID1,SNORA47,ID3,ADGRL4,SNTB1,FGF10"
"gene_set_query"	"302"	"TRPS1"	"359.7"	"ARCHS4 Coexpression,528;Enrichr Queries,227;GTEx Coexpression,324"	"NRP1,CRYBG1,TNC,SLC7A11,MKI67,SYNE1,DOCK10,RGS2,CCND2,SESN3,ADAMTS1,BOC,DPYSL3,ENPP2,ITGB8,CYP1B1,CTSC,SOX4,PDGFRA,GFRA1,FRMD4A,NAALADL2,GEM,ARL4C,VCAN,ZEB2,COL4A1,KIT,DDIT4,TOX,MXRA5,CD44,CRABP2,LAMA3,GLIS3,PTGS2,PPL,ZFP36L2,ADAMTS15,LRIG1,SLITRK6,LRIG3,RUNX1T1,CA12,EGR1,GALNT6,JAG1,VCAM1,ANGPT1,EYA2,PLK2,CRIM1,INHBA,SULF1,MEIS2,KAZALD1,PBX1,SULF2,NR4A2,CXCL10,VANGL2,CXCL12,TSPAN13,NFIB,ID3,FAT4,SFXN2,KCNK2,PCDHB8,MPHOSPH6"
"gene_set_query"	"303"	"ZBED2"	"360.0"	"ARCHS4 Coexpression,333;Enrichr Queries,104;GTEx Coexpression,643"	"CXCL8,KIF14,TNFAIP3,KIF11,SLC7A11,MKI67,CLDN1,AREG,PRSS23,LYST,BACH2,LMNB1,DOCK10,TMEM267,RGS2,SALL1,CCND2,ADAMTS1,LIPG,TNFSF10,PBK,PCLAF,OLR1,CYP1B1,TK1,DLGAP5,TGM2,EDN1,SERPINB2,MMP1,ANXA3,NEAT1,DKK1,EREG,ARL4C,SLC7A5,BCAM,VCAN,FNDC1,VSNL1,DDIT4,KIF20A,HBEGF,CEMIP,SEMA7A,PARM1,CRABP2,SDC2,AMIGO2,LAMA3,ITPR3,ADRB2,PTGS2,CORO1A,DPP4,SCUBE3,SOCS1,HSD17B2,LPXN,METTL7A,IGFBP6,MPZL3,GBP2,IL32,EGR1,NDFIP2,GDF15,PLK2,INHBA,GNG11,MCOLN2,NDC80,SULF2,CXCL10,CXCL11,BMP2,ID1,CDK1"
"gene_set_query"	"304"	"ZNF367"	"361.7"	"ARCHS4 Coexpression,251;Enrichr Queries,720;GTEx Coexpression,114"	"ARHGAP11A,GPSM2,WHAMMP2,ABCB1,PRIM1,ITGB3,KIF14,ENDOD1,NCAPG,KIF11,SLC7A11,FOXM1,MKI67,PEAR1,TMEM140,LMNB1,HACD4,PTGS1,CCNB2,PBK,PCLAF,NUSAP1,LRIG1,MYBL2,TK1,BUB1,DLGAP5,E2F7,TMPO,EGR1,RAB27B,GNG11,NDC80,WDR76,HAUS1,SLC7A5,DEPDC1B,TNFSF4,DDIT4,ID1,CDK1,KIF20A,EZH2"
"gene_set_query"	"305"	"SMAD3"	"362.8"	"Literature ChIP-seq,38;ARCHS4 Coexpression,831;Enrichr Queries,501;ReMap ChIP-seq,27;GTEx Coexpression,417"	"CDA,JADE1,TNC,GRPR,PVR,CLDN1,TSKU,TM7SF2,AMOT,TMEM267,RGS2,CCND2,SALL1,FGF9,PIM1,CYP1B1,SOX4,TGM2,POSTN,DAPK1,NEAT1,DKK1,HIC1,DISP1,FRMD5,SLFN11,RNU5D-1,COL4A1,DOK5,DDIT4,ALPK2,CCDC81,MXRA5,SEMA7A,CRABP2,INSIG1,SLC1A1,GLIS3,NEDD4L,LTBP2,ITPR3,FBLN2,SNHG19,ZFP36L2,MEG9,HSD11B1,BTBD3,COBLL1,ST8SIA4,TSPAN5,MAP2K6,FZD1,EGR1,JAG1,VCAM1,GADD45B,FZD4,PLK2,VTRNA2-1,CRIM1,FBXO32,MIR612,PBX1,SMAD7,NFKBIA,CXCL10,BMP2,EHD3,MEX3A,TNFSF4,ID1,MIR1204,ID3,LRRN1,MIR1244-1,CPEB4,NRP1,SH2D4A,FHL3,TNFAIP3,PTPRM,PTPRJ,FMN2,VLDLR,SIPA1L2,AREG,PRSS23,HK2,SYNE1,ADAMTS5,ACOXL,GLIPR2,BDKRB2,SNORD55,ANKRD1,SFTA1P,CTSC,EDN1,MYOCD,MANBA,TMEM255B,RHOF,ARL4C,RNU5F-1,SLC7A5,MN1,VCAN,ZEB2,TBC1D2,LATS2,NAV3,FIBIN,ITGA7,DSG2,PTMA,CD44,HBEGF,FOXC1,AMIGO2,LAMA3,NTN4,SEMA3E,PTGS2,JAKMIP2,ABLIM1,FGD6,NFIL3,NNAT,LRIG1,LRIG3,FSD1,SNORA10,GPC6,CASC15,RUNX1T1,CA11,PRRX1,TRPA1,ANGPT1,GDF15,EYA2,MIAT,KAZALD1,DHRS3,SULF2,TMEM156,FABP3,PDE10A,NFIB,GAPLINC,F2RL1,FMOD,LGR4,MPHOSPH6,MEGF9"
"gene_set_query"	"306"	"SOX6"	"363.3"	"ARCHS4 Coexpression,589;Enrichr Queries,143;ReMap ChIP-seq,52;GTEx Coexpression,669"	"KLHL38,TNC,XYLT1,TSKU,BACH2,AMOT,TM7SF2,CCND2,DACH1,PIM1,PLXNC1,TMEM38B,NCKAP5,SOX4,TMPO,PDGFRA,SEMA6A,CACNA2D1,FLT3LG,SOX11,FRMD4A,MITF,NEAT1,JMJD8,CPED1,COL4A1,DDIT3,DDIT4,ADAM12,ZNF436,TOX,INSIG1,TRANK1,NEDD4L,ZFP36L2,HSD11B1,CYB5R1,SOCS1,MAP2,EGR1,JAG1,CRIM1,IGF2R,MIR612,PBX1,SMAD7,NR4A2,CXCL10,CXCL12,BAMBI,ID1,ID3,FAT4,CPEB4,ROBO2,NRP1,TENM4,ATF7IP2,PDE3B,TNFAIP2,FHL3,SIX1,TNFAIP3,PTPRM,PEAR1,RND2,MYPN,SYNE1,RNF157,SNORD55,ITGB8,RNF217-AS1,KCND3,LRRC49,TNFRSF19,STXBP5-AS1,TET1,ABCC9,RHOF,TERF2,ZEB2,VCAN,KIT,RARB,RBM24,TRIM55,CD44,NLGN1,CRMP1,CAPG,DEPP1,ABLIM1,RELN,CREG1,LRIG1,DMD,LINC-PINT,SNORA10,GPC6,RUNX1T1,CA11,BCHE,PCDH9,ANGPT1,TAF13,GDF15,SULF1,MEIS2,DHRS3,CPPED1,SULF2,NFIB,GAPLINC,FOLR3,PLCD4,SNTB1,ADGRL3"
"gene_set_query"	"307"	"MTF1"	"364.5"	"ARCHS4 Coexpression,180;GTEx Coexpression,549"	"CDA,RIPOR2,CXCL8,SLC43A2,TNFAIP6,GPR65,TNFAIP2,PTPRJ,ARRB2,SLC7A11,PTGS2,CTSS,NHSL2,KYNU,SLC16A6,CYP1B1,PLXNC1,LGALS9,CD14,SRGN,MIR646HG,SERPINB2,CSGALNACT2,IRAK3,MCOLN2,CPPED1,EREG,EVI2B,MCTP2,CD44,ADA,TLR2"
"gene_set_query"	"308"	"DMRT2"	"365.0"	"ARCHS4 Coexpression,488;Enrichr Queries,192;GTEx Coexpression,415"	"CPM,KLHL38,TNC,SIX1,FHL3,LDB2,LRRC32,MKI67,CHRDL1,MYPN,TMEM100,ADAMTS5,RGS2,CCND2,ADAMTS1,ENPP2,CYP1B1,CD36,IL13RA2,HOXA5,PDGFRA,POSTN,SOX11,GFRA1,VCAN,ZEB2,COL4A1,KIT,ITGA7,ST6GALNAC3,ATP6V0D2,RBM24,FOXC1,ADRB2,PTGS2,APCDD1,THBS2,PCDH18,COX7A1,DLL4,ARHGAP20,NFIL3,FAM241A,NNAT,SPP1,LRIG1,IGFBP6,PLTP,SLC38A4,RUNX1T1,CA12,EGR1,PRRX1,GADD45B,FZD4,GDF15,EYA2,INHBA,SULF1,SOD3,MEIS2,ASS1,NR4A2,CXCL10,BMP2,EHD3,FABP4,CXCL12,NFIB,OGN,PTX3,ADGRL4"
"gene_set_query"	"309"	"IRX6"	"365.3"	"ARCHS4 Coexpression,311;Enrichr Queries,419;GTEx Coexpression,366"	"CPM,PRDM6,PTPRM,CLDN1,CHRDL1,TSKU,DACH1,SALL1,ENPP2,CYP1B1,PGM5,CD36,PLXNC1,TIMP4,PDGFRA,PTGIS,TNFRSF19,SOX11,GFRA1,SERPINB7,LCE2C,MN1,VCAN,LCE2A,GAL,GAN,DOK5,KIT,ITGA7,AQP7P1,FOXC1,COL15A1,PARM1,LYPD1,CRMP1,ADRB2,APCDD1,COX7A1,FBLN2,CYGB,DPP4,ADAMTS15,ARHGAP20,RELN,FRZB,FAM241A,LRIG1,NPTX1,EGR1,PRRX1,PCDH9,FZD4,EYA2,GDF15,MCAM,FMO2,MEIS2,SOD3,NR4A2,CXCL10,BMP2,FABP4,CXCL12,PDE10A,NFIB,ADGRL4,FMOD,ADGRL3"
"gene_set_query"	"310"	"TP63"	"366.4"	"Literature ChIP-seq,25;ARCHS4 Coexpression,453;Enrichr Queries,365;ReMap ChIP-seq,108;GTEx Coexpression,881"	"NPFFR2,RAPH1,XYLT1,MKI67,CLDN1,TSKU,BACH2,NYNRIN,HERC3,LIPG,TNFSF10,CYP1B1,HOXA6,HOXA5,SERPINF1,SLC6A15,P3H2,PSG1,ADGRA3,PSG2,JMJD8,DKK1,EREG,LCE2C,RNF128,DDIT3,DDIT4,RBP1,SERPING1,ALPK2,CCDC81,MXRA5,ABCB1,TERC,TRANK1,LPAR3,APCDD1,SNHG19,PPL,ADAMTS19,FLRT3,MAP2,TSPAN5,TNFSF18,EGR1,CARMIL1,NDFIP2,JAG1,PLK2,PBX1,VANGL2,MIR221,ID1,MIR4310,ID3,CPEB4,NRP1,SLC44A3,TENM4,ATF7IP2,SLC7A11,AREG,LYST,CTSS,EDA2R,CASP12,C1QTNF7,GSG1,SH3PXD2B,ANKRD1,NEFL,CD36,EMB,CTSC,SREBF1,EDN1,MANBA,SLC2A13,BGN,PDCD1LG2,SERPINB7,ANO4,F3,PRSS12,GAS6-DT,ITPKB,MN1,ZEB2,CDCP1,PLCB4,VSNL1,GAN,SDHAF3,KIT,AGPS,PTMA,CD44,HBEGF,FOXC1,SLC43A2,ATP23,LINC01173,AMIGO2,CRIP2,SGMS2,PTGS2,GNAI1,PAPSS2,RANBP3L,FRZB,CREG1,HSD17B2,DMD,GCNT4,ALKAL1,GPC6,BCAP31,CA12,GDF15,GPR1,MIAT,TPPP3,TMEM158,NFIB,F2RL1,ADGRL4,MPHOSPH6,MEGF9,KLHL38,TNC,SBF2-AS1,DACH2,TM7SF2,DOCK10,RGS2,CCND2,FGF9,SCN9A,ENPP2,SACS,BAALC,PLXNC1,IL13RA2,STK32B,TGM2,POSTN,SCARA3,MITF,FRMD4A,SHISA3,NEAT1,KCTD4,COL4A1,PKP2,ZNF436,ARL9,ISYNA1,INSIG1,GLIS3,LTBP2,ITPR3,ADRB2,MCHR1,FBLN2,NALCN,DPP4,SOCS1,COBLL1,BTBD3,NDP,WNT2,SLC38A4,ANKRD29,INHBA,SYNJ2,FBXO32,IGF2R,SMAD7,CXCL10,SDK1,CXCL12,MIR1204,CDK1,NABP1,MIR1244-1,CPM,CXCL8,CRYBG1,MCTP1,DOCK9,PDE3B,TNFAIP3,SNORD113-1,TSPAN12,HK2,MDK,ADAMTS1,BOC,LRRTM2,BDKRB2,ITGB8,PRKG2,RNU4ATAC,NEO1,SRGN,PLEKHG1,DCC,TNFRSF19,MMP3,TBC1D8,WNT16,ARL4C,VCAN,TBC1D2,DSG2,MCTP2,RBM24,AQP7P1,TRIM55,CAMK1G,LAMA3,CRMP1,SEMA3E,DENND3,THBS2,THSD1,CYGB,SELENBP1,STOX2,ABLIM1,LRIG1,STOM,SNORA10,BEND5,GALNT3,PRRX1,EYA2,ZNF804A,MERTK,MEIS2,TBX4,SOD3,ASS1,MFAP5,INAFM2,ASXL3,ACKR3,KCNK2,SNTB1,PTPN3"
"gene_set_query"	"311"	"ZNF93"	"367.0"	"ARCHS4 Coexpression,584;Enrichr Queries,342;GTEx Coexpression,175"	"ARHGAP11A,CXCL8,KIF14,JADE1,XYLT1,KIF11,SLC7A11,MKI67,FOXM1,LMNB1,RGS2,CCND2,SALL2,PCLAF,NUSAP1,PBK,CYP1B1,MYBL2,DLGAP5,SOX4,TMPO,SEMA6A,USP44,VASH2,TET1,WDR76,PTBP2,HAUS1,ARL4C,SLC7A5,DEPDC1B,VCAN,TMSB15A,DDIT4,CD44,ABCB1,PRIM1,NCAPG,PTGS2,CCNB2,LRIG1,LPXN,BUB1,E2F7,MICB,EGR1,GDF15,NDC80,SCARNA9,CXCL10,WNK3,MFAP2,CDK1,ID3,EZH2"
"gene_set_query"	"312"	"E2F1"	"367.5"	"Literature ChIP-seq,84;ARCHS4 Coexpression,1037;ENCODE ChIP-seq,59;Enrichr Queries,712;ReMap ChIP-seq,235;GTEx Coexpression,78"	"JADE1,RAPH1,MKI67,GRPR,PVR,TSKU,TM7SF2,CCND2,PCLAF,NUSAP1,PIM1,SACS,PDK3,CHAC1,TMEM38B,HOXA6,HOXA5,TMPO,TGM2,SCARA3,DAPK1,CACNA2D1,CSGALNACT2,FLT3LG,NEAT1,TC2N,JMJD8,WDR76,DISP1,SYTL2,DEPDC1B,SLFN11,SNHG12,COL4A1,DDIT4,PKP2,KIF20A,ALPK2,MXRA5,MEG3,SEMA7A,HACD1,ABCB1,CRABP2,CHRNA5,HVCN1,ARHGEF28,INSIG1,NCAPG,NEDD4L,APCDD1,ZFP36L2,CCNB2,ARHGAP20,COBLL1,BTBD3,EPB41L3,LPXN,IGFBP6,NDP,MAP2K6,FZD1,EGR1,JAG1,GADD45B,RARRES1,PRG2,L1CAM,NDC80,MIR612,SMAD7,NR4A2,PM20D2,BMP2,FGF14,ID1,WNK3,ITGA11,CDK1,ID3,ITGBL1,MIR1244-1,LRP12,EZH2,ARHGAP11A,GPSM2,CNTNAP1,DOCK9,MCUB,PDE3B,KIF14,PIGZ,PTPRM,PTPRJ,KIF11,ARRB2,FOXM1,PRSS23,CHRDL1,EDA2R,LMNB1,RNF157,TMEM100,ADAMTS5,SCML1,SNAPC1,HEPH,ADAMTS1,GSG1,PBK,MYBL2,TK1,DLGAP5,CTSC,TEAD2,MYOCD,TRPC5,MMP1,DCC,SLC2A13,ITGA1,TNFRSF19,TBC1D8,ABCC9,RHOF,SERPINB7,F3,TERF2,DDB2,HAUS1,SLC7A5,MN1,LMBRD2,PLCB4,NPC1,NAV3,GAN,TMSB15A,PITPNM3,AGPS,IL1RAPL1,ITGA7,DSG2,ALDOC,EFHC2,MCTP2,PTMA,CD44,HBEGF,LUZP2,PRIM1,LAMA3,AMIGO2,NTN4,ADAM21,CRIP2,DENND3,PTGS2,THBS3,CD99P1,FGD6,NFIL3,LRIG1,DNAJB9,SLITRK5,LRIG3,DMD,SNORA10,BUB1,E2F7,CA11,AOC2,GDF15,SORT1,CABLES1,MEIS2,PLXDC1,SULF2,TMEM156,LRRN4CL,ASXL3,LGR4,PTPN3,MEGF9"
"gene_set_query"	"313"	"POU5F1"	"368.2"	"Literature ChIP-seq,22;ARCHS4 Coexpression,343;Enrichr Queries,877;ReMap ChIP-seq,64;GTEx Coexpression,535"	"ERO1B,IFITM1,JADE1,TNC,OLFML2A,FGF2,TM7SF2,SALL1,CCND2,DACH1,SALL2,SESN3,LIPH,DPYSL3,ENPP2,PCLAF,HOXA2,HOXA6,HOXA5,SOX4,SEMA6A,CACNA2D1,IGFBP2,VASH2,FLT3LG,TC2N,NEAT1,JMJD8,DKK1,OLFM2,RNF128,DDIT4,ZNF436,STEAP2,CRABP2,DNAJC22,NEDD4L,ZFP36L2,SOCS1,ADAMTS19,ST8SIA4,FAM180A,PAG1,CDK17,EGR1,GADD45B,PBX1,MIR612,SMAD7,NR4A2,MEX3A,CXCL12,BAMBI,ID1,MIR1204,CDK1,ID3,LRRN1,MIR1244-1,CNIH2,RCOR2,EZH2,SLC44A3,QPRT,FHL3,TCF21,SIX1,KIF11,RND2,FOXM1,LMNB1,ANKRD1,NEFL,MYBL2,NEFM,DLGAP5,TEAD2,SLC44A3-AS1,USP44,TET1,PLA2G4A,GFRA1,RHOF,RCN3,VCAN,ZEB2,GAP43,KIT,IL1RAPL1,DSG2,PTMA,CD44,FOXC2,FOXC1,C1R,AMIGO2,CRIP2,THBS2,DEPP1,THBS3,DLL4,OLFML3,HSD17B2,LRIG1,HAS2,SNORA10,GPC6,CASC15,BUB1,IL32,CA11,GALNT3,GDF15,CABLES1,SULF1,KAZALD1,MEIS2,DHRS3,PDE10A,OSTM1,LRRN4CL,MAB21L1,F2RL1,LGR4"
"gene_set_query"	"314"	"ARNTL"	"369.5"	"ARCHS4 Coexpression,167;Enrichr Queries,397;ReMap ChIP-seq,160;GTEx Coexpression,754"	"RIPOR2,GPR65,TNC,TMEM140,DOCK10,RGS2,CCND2,RASSF2,PCLAF,CYP1B1,SOX4,TGM2,GUCY1A2,DAPK1,SLC6A15,NEAT1,GEM,DOK5,COL4A1,DDIT3,DDIT4,KLRF1,LINC00520,KCTD16,INSIG1,TRANK1,NEDD4L,ADRB2,MCHR1,PPL,CORO1A,LPXN,ARSG,A2M,PAG1,MAP2K6,EGR1,JAG1,GADD45B,PLK2,INHBA,FBXO32,MIR612,SMAD7,NFKBIA,NR4A2,CXCL10,ID1,MIR1204,ID3,NRP1,ITGB3,TNFAIP3,PTPRJ,SLC7A11,VLDLR,ARRB2,LYST,HK2,CTSS,SYNE1,NHSL2,ADAMTS1,GLIPR2,MIR590,MYBL2,CPXM1,EMB,CD36,RNU4ATAC,GPR135,RNF217-AS1,LINC00452,PTGIS,KREMEN1,MN1,SLC7A5,RHOJ,CD44,HBEGF,COLEC10,SLC43A2,FGL2,DENND3,PTGS2,GNAI1,NFIL3,LRIG1,HAS2,GBP2,CA11,AOC2,GDF15,MIAT,MERTK,DHRS3,SULF2,MFAP5,RNU5E-1,CLEC2B,THEMIS2,EVI2B"
"gene_set_query"	"315"	"SKIL"	"370.0"	"ARCHS4 Coexpression,692;Enrichr Queries,376;GTEx Coexpression,42"	"NRP1,RAPH1,JADE1,TNFAIP3,GXYLT2,SLC7A11,LRRC32,PRSS23,CCDC102B,RGS2,CCND2,ADAMTS1,B3GALT1,PABPC4L,CYP1B1,SOX4,TGM2,KCND3,ANXA3,HGF,USP44,VASH2,GEM,PTBP2,ARL4C,SLC7A5,VCAN,ZEB2,SLFN11,LATS2,GAN,PITPNM3,DDIT4,RNF122,CD44,HBEGF,INSIG1,NEDD4L,LTBP2,PTGS2,ZFP36L2,NFIL3,ADAMTS19,LRIG1,TSPAN5,IGFBP7,FSD1,LINC-PINT,A2M,GBP2,TTC14,EGR1,CARMIL1,JAG1,GADD45B,GDF15,PLK2,CRIM1,NBEAL1,FMO2,INHBA,SULF1,DHRS3,SMAD7,SULF2,NFKBIA,NR4A2,MFAP4,CXCL10,NFIB,OGN,ID1,WNK3,ID3,NABP1,FMOD,CPEB4"
