Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"342"	"ZFPM2"	"476.3"	"ARCHS4 Coexpression,774;Enrichr Queries,291;GTEx Coexpression,364"	"KCND2,PCDH18"
"gene_set_query"	"343"	"EGR4"	"476.3"	"ARCHS4 Coexpression,673;Enrichr Queries,434;GTEx Coexpression,322"	"RGCC,KCND2"
"gene_set_query"	"344"	"HOXB3"	"477.0"	"ARCHS4 Coexpression,754;Enrichr Queries,297;GTEx Coexpression,380"	"BCHE,GBP2"
"gene_set_query"	"345"	"ZXDA"	"477.3"	"ARCHS4 Coexpression,374;Enrichr Queries,451;GTEx Coexpression,607"	"NEDD4L"
"gene_set_query"	"346"	"ZEB2"	"479.0"	"ARCHS4 Coexpression,55;Enrichr Queries,326;ReMap ChIP-seq,8;GTEx Coexpression,1527"	"TMEM100,ANKRD36,NEDD4L,LINC-PINT,PLXNC1,NEAT1"
"gene_set_query"	"347"	"ANHX"	"479.0"	"ARCHS4 Coexpression,408;GTEx Coexpression,550"	""
"gene_set_query"	"348"	"ZNF432"	"481.0"	"ARCHS4 Coexpression,193;Enrichr Queries,949;GTEx Coexpression,301"	"ANKRD36,MEG9"
"gene_set_query"	"349"	"JRKL"	"481.0"	"ARCHS4 Coexpression,706;Enrichr Queries,726;GTEx Coexpression,11"	"ADAM21,PCDH18"
"gene_set_query"	"350"	"NR1H3"	"481.2"	"Literature ChIP-seq,64;ARCHS4 Coexpression,593;Enrichr Queries,643;ReMap ChIP-seq,84;GTEx Coexpression,1022"	"NEAT1,GBP2,PCDH18"
"gene_set_query"	"351"	"NKX61"	"482.5"	"ARCHS4 Coexpression,912;GTEx Coexpression,53"	"BCHE,DENND2A"
"gene_set_query"	"352"	"ZFP91"	"482.7"	"ARCHS4 Coexpression,561;Enrichr Queries,743;GTEx Coexpression,144"	"ADAM21"
"gene_set_query"	"353"	"ZNF275"	"482.7"	"ARCHS4 Coexpression,1108;Enrichr Queries,317;GTEx Coexpression,23"	"NRK,GBP2,MEG9"
"gene_set_query"	"354"	"ZNF467"	"482.7"	"ARCHS4 Coexpression,609;Enrichr Queries,352;GTEx Coexpression,487"	"PLXNC1,GBP2"
"gene_set_query"	"355"	"ZNF80"	"485.0"	"ARCHS4 Coexpression,849;Enrichr Queries,26;GTEx Coexpression,580"	"B3GALT2,PLXNC1,GBP2"
"gene_set_query"	"356"	"HIF1A"	"485.2"	"Literature ChIP-seq,149;ARCHS4 Coexpression,1109;Enrichr Queries,1021;ReMap ChIP-seq,12;GTEx Coexpression,135"	"TSPAN13,NEDD4L,MIR590,NEAT1,PCDH18"
"gene_set_query"	"357"	"HNF4G"	"485.4"	"ARCHS4 Coexpression,624;ENCODE ChIP-seq,40;Enrichr Queries,458;ReMap ChIP-seq,41;GTEx Coexpression,1264"	"BCHE,AOC2,PLXNC1,NEAT1"
"gene_set_query"	"358"	"NFX1"	"485.7"	"ARCHS4 Coexpression,125;Enrichr Queries,707;GTEx Coexpression,625"	"PGM5P2,NEDD4L"
"gene_set_query"	"359"	"BRF2"	"489.3"	"ARCHS4 Coexpression,794;ReMap ChIP-seq,114;GTEx Coexpression,560"	"MEG8"
"gene_set_query"	"360"	"ELK1"	"490.2"	"Literature ChIP-seq,85;ARCHS4 Coexpression,1355;ENCODE ChIP-seq,99;ReMap ChIP-seq,258;GTEx Coexpression,654"	"LINC-PINT"
"gene_set_query"	"361"	"SP1"	"490.4"	"ARCHS4 Coexpression,634;ENCODE ChIP-seq,71;Enrichr Queries,788;ReMap ChIP-seq,238;GTEx Coexpression,721"	"NEAT1"
"gene_set_query"	"362"	"FOXP3"	"491.0"	"Literature ChIP-seq,133;ARCHS4 Coexpression,121;Enrichr Queries,748;GTEx Coexpression,962"	"GBP2"
"gene_set_query"	"363"	"TBX20"	"491.0"	"ARCHS4 Coexpression,72;Enrichr Queries,1335;GTEx Coexpression,66"	"B3GALT2,MYOZ2"
"gene_set_query"	"364"	"ZBTB16"	"491.5"	"ARCHS4 Coexpression,533;Enrichr Queries,69;ReMap ChIP-seq,284;GTEx Coexpression,1080"	"RGCC,NEDD4L"
"gene_set_query"	"365"	"PRDM16"	"492.0"	"Literature ChIP-seq,156;ARCHS4 Coexpression,65;Enrichr Queries,300;GTEx Coexpression,1447"	"PGM5P2,DENND2A,NEDD4L"
"gene_set_query"	"366"	"ZNF668"	"493.0"	"ARCHS4 Coexpression,538;Enrichr Queries,796;GTEx Coexpression,145"	"NUTM2B-AS1"
"gene_set_query"	"367"	"SREBF2"	"493.0"	"Literature ChIP-seq,86;ARCHS4 Coexpression,1387;ENCODE ChIP-seq,116;Enrichr Queries,606;ReMap ChIP-seq,131;GTEx Coexpression,632"	"NEDD4L,NEAT1"
"gene_set_query"	"368"	"ZNF37A"	"493.3"	"ARCHS4 Coexpression,43;Enrichr Queries,647;GTEx Coexpression,790"	"PGM5P2,ANKRD36"
"gene_set_query"	"369"	"MBD4"	"493.4"	"ARCHS4 Coexpression,1135;ENCODE ChIP-seq,102;Enrichr Queries,1036;ReMap ChIP-seq,21;GTEx Coexpression,173"	"NEDD4L,PLXNC1,LINC01291,NEAT1"
"gene_set_query"	"370"	"ZNF2"	"493.5"	"ARCHS4 Coexpression,375;Enrichr Queries,612"	"NEDD4L"
"gene_set_query"	"371"	"ZNF594"	"493.7"	"ARCHS4 Coexpression,73;Enrichr Queries,710;GTEx Coexpression,698"	"ANKRD36,NEDD4L"
"gene_set_query"	"372"	"ZNF345"	"494.3"	"ARCHS4 Coexpression,1121;Enrichr Queries,148;GTEx Coexpression,214"	"ANKRD36,GBP2"
"gene_set_query"	"373"	"KLF1"	"495.8"	"Literature ChIP-seq,57;ARCHS4 Coexpression,666;Enrichr Queries,678;ReMap ChIP-seq,197;GTEx Coexpression,881"	"RGCC,NEDD4L,NEAT1"
"gene_set_query"	"374"	"ZNF827"	"496.0"	"ARCHS4 Coexpression,945;Enrichr Queries,354;GTEx Coexpression,189"	"NEDD4L"
"gene_set_query"	"375"	"EOMES"	"496.4"	"Literature ChIP-seq,81;ARCHS4 Coexpression,825;Enrichr Queries,443;ReMap ChIP-seq,275;GTEx Coexpression,858"	"SERPINB2,NEDD4L,GBP2"
"gene_set_query"	"376"	"OLIG3"	"497.7"	"ARCHS4 Coexpression,290;Enrichr Queries,246;GTEx Coexpression,957"	"PLXNC1,PCDH18"
"gene_set_query"	"377"	"OVOL3"	"498.0"	"ARCHS4 Coexpression,35;GTEx Coexpression,961"	"ADAM21,PRKXP1"
"gene_set_query"	"378"	"RBPJ"	"498.2"	"Literature ChIP-seq,100;ARCHS4 Coexpression,1485;Enrichr Queries,546;ReMap ChIP-seq,221;GTEx Coexpression,139"	"NEDD4L,GBP2,NEAT1,MEG8,RPL23AP32"
"gene_set_query"	"379"	"ETV3"	"499.7"	"ARCHS4 Coexpression,285;Enrichr Queries,755;GTEx Coexpression,459"	"SERPINB2,SERPINB7"
"gene_set_query"	"380"	"ZNF568"	"500.0"	"ARCHS4 Coexpression,439;Enrichr Queries,452;GTEx Coexpression,609"	"PLXNC1"
"gene_set_query"	"381"	"FOSB"	"501.0"	"ARCHS4 Coexpression,180;Enrichr Queries,40;GTEx Coexpression,1283"	"SERPINB2,RGCC,GBP2"
"gene_set_query"	"382"	"ZNF584"	"501.3"	"ARCHS4 Coexpression,597;Enrichr Queries,741;ReMap ChIP-seq,63;GTEx Coexpression,604"	"MEG3,NEAT1"
"gene_set_query"	"383"	"ONECUT2"	"501.7"	"ARCHS4 Coexpression,731;Enrichr Queries,91;GTEx Coexpression,683"	"NEDD4L,PLXNC1"
"gene_set_query"	"384"	"TBX18"	"502.3"	"ARCHS4 Coexpression,24;Enrichr Queries,71;GTEx Coexpression,1412"	"MFAP5,PIEZO2,PCDH18"
"gene_set_query"	"385"	"DDIT3"	"502.7"	"ARCHS4 Coexpression,1274;Enrichr Queries,183;GTEx Coexpression,51"	"NUTM2B-AS1,LINC-PINT,GBP2,NEAT1"
"gene_set_query"	"386"	"HES1"	"503.3"	"ARCHS4 Coexpression,349;Enrichr Queries,1112;ReMap ChIP-seq,288;GTEx Coexpression,264"	"SERPINB7"
"gene_set_query"	"387"	"HOXA2"	"503.5"	"Literature ChIP-seq,163;ARCHS4 Coexpression,170;Enrichr Queries,306;GTEx Coexpression,1375"	"PCDH18"
"gene_set_query"	"388"	"HOXC8"	"503.7"	"ARCHS4 Coexpression,313;Enrichr Queries,1100;GTEx Coexpression,98"	"MFAP5,PCDH18"
"gene_set_query"	"389"	"NR1I2"	"504.0"	"Literature ChIP-seq,75;ARCHS4 Coexpression,917;Enrichr Queries,180;GTEx Coexpression,844"	"BCHE,DENND2A,NEDD4L"
"gene_set_query"	"390"	"E2F4"	"504.2"	"Literature ChIP-seq,125;ARCHS4 Coexpression,362;ENCODE ChIP-seq,80;Enrichr Queries,790;ReMap ChIP-seq,211;GTEx Coexpression,1457"	"PLXNC1,NEAT1"
"gene_set_query"	"391"	"KLF11"	"504.7"	"ARCHS4 Coexpression,505;Enrichr Queries,351;GTEx Coexpression,658"	"NEDD4L"
"gene_set_query"	"392"	"MYF6"	"504.7"	"ARCHS4 Coexpression,279;Enrichr Queries,89;GTEx Coexpression,1146"	"TMEM100,MYOZ2"
"gene_set_query"	"393"	"NR5A1"	"504.7"	"ARCHS4 Coexpression,129;Enrichr Queries,1273;GTEx Coexpression,112"	"NRK"
"gene_set_query"	"394"	"ZNF189"	"505.3"	"ARCHS4 Coexpression,726;Enrichr Queries,282;GTEx Coexpression,508"	"NEDD4L,MEG9"
"gene_set_query"	"395"	"ZBTB7C"	"506.0"	"ARCHS4 Coexpression,766;Enrichr Queries,395;GTEx Coexpression,357"	"SERPINB2,NEDD4L"
"gene_set_query"	"396"	"ELF3"	"511.0"	"ARCHS4 Coexpression,651;Enrichr Queries,513;ReMap ChIP-seq,165;GTEx Coexpression,715"	"NEAT1,GBP2"
"gene_set_query"	"397"	"ARNT"	"513.4"	"Literature ChIP-seq,56;ARCHS4 Coexpression,401;Enrichr Queries,1188;ReMap ChIP-seq,179;GTEx Coexpression,743"	"PIEZO2,NEAT1,PCDH18"
"gene_set_query"	"398"	"CTCF"	"514.5"	"Literature ChIP-seq,134;ARCHS4 Coexpression,765;ENCODE ChIP-seq,8;Enrichr Queries,998;ReMap ChIP-seq,256;GTEx Coexpression,926"	"AOC2,KCND2,ANKRD36,NEDD4L"
"gene_set_query"	"399"	"TIGD4"	"515.7"	"ARCHS4 Coexpression,1401;Enrichr Queries,74;GTEx Coexpression,72"	"TMEM100,B3GALT2,ADAM21"
"gene_set_query"	"400"	"TEAD2"	"517.3"	"ARCHS4 Coexpression,589;Enrichr Queries,423;ReMap ChIP-seq,276;GTEx Coexpression,781"	"GBP2"
"gene_set_query"	"401"	"ZNF25"	"517.7"	"ARCHS4 Coexpression,685;Enrichr Queries,81;GTEx Coexpression,787"	"GBP2,PCDH18"
"gene_set_query"	"402"	"ZNF780A"	"517.7"	"ARCHS4 Coexpression,137;Enrichr Queries,1252;GTEx Coexpression,164"	"LINC00680,PLXNC1"
"gene_set_query"	"403"	"ZNF705E"	"518.5"	"ARCHS4 Coexpression,320;GTEx Coexpression,717"	"LINC00680"
"gene_set_query"	"404"	"IRF7"	"519.3"	"ARCHS4 Coexpression,479;Enrichr Queries,581;GTEx Coexpression,498"	"NUTM2B-AS1,GBP2"
"gene_set_query"	"405"	"MNT"	"519.8"	"ARCHS4 Coexpression,785;Enrichr Queries,625;ReMap ChIP-seq,116;GTEx Coexpression,553"	"NEAT1"
"gene_set_query"	"406"	"ZBTB33"	"519.8"	"ARCHS4 Coexpression,1220;ENCODE ChIP-seq,33;Enrichr Queries,961;ReMap ChIP-seq,153;GTEx Coexpression,232"	"ANKRD36,SERPINB7,NEAT1"
"gene_set_query"	"407"	"ATOH7"	"520.7"	"ARCHS4 Coexpression,521;Enrichr Queries,68;GTEx Coexpression,973"	"B3GALT2,PLXNC1"
"gene_set_query"	"408"	"ZNF350"	"521.3"	"ARCHS4 Coexpression,878;Enrichr Queries,278;GTEx Coexpression,408"	"PLXNC1,GBP2"
"gene_set_query"	"409"	"CEBPZ"	"521.8"	"ARCHS4 Coexpression,587;ENCODE ChIP-seq,53;Enrichr Queries,846;ReMap ChIP-seq,121;GTEx Coexpression,1002"	"NEAT1"
"gene_set_query"	"410"	"FOXN1"	"522.0"	"ARCHS4 Coexpression,667;Enrichr Queries,398;GTEx Coexpression,501"	"SERPINB2,SERPINB7"
"gene_set_query"	"411"	"CBX2"	"522.8"	"ARCHS4 Coexpression,952;ENCODE ChIP-seq,62;Enrichr Queries,891;ReMap ChIP-seq,113;GTEx Coexpression,596"	"MFAP5,DENND2A,RPL23AP32"
"gene_set_query"	"412"	"ZNF532"	"523.3"	"ARCHS4 Coexpression,503;Enrichr Queries,401;GTEx Coexpression,666"	"NEDD4L"
"gene_set_query"	"413"	"EGR1"	"523.5"	"Literature ChIP-seq,29;ARCHS4 Coexpression,1250;ENCODE ChIP-seq,49;Enrichr Queries,130;ReMap ChIP-seq,129;GTEx Coexpression,1554"	"RGCC,NEDD4L,NEAT1,GBP2"
"gene_set_query"	"414"	"HAND2"	"524.3"	"ARCHS4 Coexpression,234;Enrichr Queries,73;GTEx Coexpression,1266"	"TMEM100,BCHE,MYOZ2"
"gene_set_query"	"415"	"CSRNP2"	"524.5"	"ARCHS4 Coexpression,365;GTEx Coexpression,684"	""
"gene_set_query"	"416"	"HEY1"	"525.7"	"ARCHS4 Coexpression,1;Enrichr Queries,7;GTEx Coexpression,1569"	"TMEM100,BCHE,RGCC,TSPAN13,SERPINB2,DENND2A,GBP2"
"gene_set_query"	"417"	"ZNF101"	"525.7"	"ARCHS4 Coexpression,1054;Enrichr Queries,235;GTEx Coexpression,288"	"PLXNC1,GBP2"
"gene_set_query"	"418"	"MYF5"	"527.0"	"ARCHS4 Coexpression,273;Enrichr Queries,83;GTEx Coexpression,1225"	"SERPINB2,B3GALT2"
"gene_set_query"	"419"	"RFX5"	"527.2"	"ARCHS4 Coexpression,769;ENCODE ChIP-seq,32;Enrichr Queries,687;ReMap ChIP-seq,236;GTEx Coexpression,912"	"MEG3,NEAT1,GBP2"
"gene_set_query"	"420"	"FOXS1"	"527.3"	"ARCHS4 Coexpression,25;Enrichr Queries,18;GTEx Coexpression,1539"	"MFAP5,GBP2,PCDH18"
"gene_set_query"	"421"	"JDP2"	"527.3"	"ARCHS4 Coexpression,803;Enrichr Queries,456;GTEx Coexpression,323"	"GBP2,PCDH18"
"gene_set_query"	"422"	"DLX4"	"527.8"	"Literature ChIP-seq,2;ARCHS4 Coexpression,448;Enrichr Queries,1300;GTEx Coexpression,361"	"ADAM21,SERPINB7"
"gene_set_query"	"423"	"PIN1"	"528.0"	"ARCHS4 Coexpression,454;GTEx Coexpression,602"	""
"gene_set_query"	"424"	"ZNF233"	"529.0"	"ARCHS4 Coexpression,1294;Enrichr Queries,176;GTEx Coexpression,117"	"PIEZO2,ADAM21,NEDD4L"
"gene_set_query"	"425"	"ESRRA"	"529.2"	"ARCHS4 Coexpression,1138;ENCODE ChIP-seq,112;Enrichr Queries,765;ReMap ChIP-seq,162;GTEx Coexpression,469"	"NEAT1,MYOZ2"
"gene_set_query"	"426"	"FOXA2"	"529.7"	"Literature ChIP-seq,110;ARCHS4 Coexpression,262;ENCODE ChIP-seq,108;Enrichr Queries,1292;ReMap ChIP-seq,99;GTEx Coexpression,1307"	"TSPAN13,NEDD4L,ADAM21,PLXNC1,NEAT1"
"gene_set_query"	"427"	"ZNF300"	"530.7"	"ARCHS4 Coexpression,1174;Enrichr Queries,397;GTEx Coexpression,21"	"ANKRD36,NEAT1,PCDH18"
"gene_set_query"	"428"	"TBX22"	"531.0"	"ARCHS4 Coexpression,215;Enrichr Queries,279;GTEx Coexpression,1099"	"ANKRD36C,NRK"
"gene_set_query"	"429"	"ZZZ3"	"532.0"	"ARCHS4 Coexpression,1606;ENCODE ChIP-seq,14;Enrichr Queries,869;ReMap ChIP-seq,17;GTEx Coexpression,154"	"PIEZO2,NEAT1,PCDH18"
"gene_set_query"	"430"	"PRDM6"	"532.3"	"ARCHS4 Coexpression,18;Enrichr Queries,301;GTEx Coexpression,1278"	"TMEM100,PIEZO2,PRKXP1"
"gene_set_query"	"431"	"POU1F1"	"532.7"	"ARCHS4 Coexpression,1459;Enrichr Queries,101;GTEx Coexpression,38"	"MEG3,SERPINB2,B3GALT2,MEG9"
"gene_set_query"	"432"	"CENPS"	"533.0"	"ARCHS4 Coexpression,419;GTEx Coexpression,647"	""
"gene_set_query"	"433"	"PURA"	"533.5"	"ARCHS4 Coexpression,361;GTEx Coexpression,706"	""
"gene_set_query"	"434"	"BATF2"	"533.7"	"ARCHS4 Coexpression,226;Enrichr Queries,77;GTEx Coexpression,1298"	"CXCL11,GBP2"
"gene_set_query"	"435"	"TBP"	"533.8"	"Literature ChIP-seq,76;ARCHS4 Coexpression,1396;ENCODE ChIP-seq,51;ReMap ChIP-seq,235;GTEx Coexpression,911"	"TMEM100,TSPAN13,NEDD4L,NEAT1,PCDH18"
"gene_set_query"	"436"	"ZNF417"	"534.0"	"ARCHS4 Coexpression,456;Enrichr Queries,558;GTEx Coexpression,588"	"ANKRD36"
"gene_set_query"	"437"	"TCF7"	"537.4"	"Literature ChIP-seq,111;ARCHS4 Coexpression,1094;Enrichr Queries,638;ReMap ChIP-seq,144;GTEx Coexpression,700"	"RGCC,PLXNC1,NEAT1"
"gene_set_query"	"438"	"BNC1"	"539.3"	"ARCHS4 Coexpression,883;Enrichr Queries,346;GTEx Coexpression,389"	"SERPINB2"
"gene_set_query"	"439"	"BHLHA15"	"541.0"	"ARCHS4 Coexpression,389;GTEx Coexpression,693"	""
"gene_set_query"	"440"	"NCOA1"	"544.0"	"ARCHS4 Coexpression,220;Enrichr Queries,664;ReMap ChIP-seq,142;GTEx Coexpression,1150"	"NEDD4L,PLXNC1,NEAT1"
"gene_set_query"	"441"	"NR1H4"	"544.7"	"ARCHS4 Coexpression,746;Enrichr Queries,110;GTEx Coexpression,778"	"BCHE,GBP2"
"gene_set_query"	"442"	"ZNF703"	"546.0"	"ARCHS4 Coexpression,366;Enrichr Queries,429;GTEx Coexpression,843"	"NEDD4L"
"gene_set_query"	"443"	"ZFP37"	"546.3"	"ARCHS4 Coexpression,70;Enrichr Queries,1274;GTEx Coexpression,295"	"KCND2,ANKRD36"
"gene_set_query"	"444"	"YY1"	"546.5"	"Literature ChIP-seq,91;ARCHS4 Coexpression,921;ENCODE ChIP-seq,57;Enrichr Queries,727;ReMap ChIP-seq,255;GTEx Coexpression,1228"	"NEAT1,RPL23AP32"
"gene_set_query"	"445"	"ZNF324B"	"546.5"	"ARCHS4 Coexpression,443;GTEx Coexpression,650"	""
"gene_set_query"	"446"	"HOXC4"	"547.7"	"ARCHS4 Coexpression,489;Enrichr Queries,1072;GTEx Coexpression,82"	"PCDH18"
"gene_set_query"	"447"	"THAP1"	"548.2"	"ARCHS4 Coexpression,327;ENCODE ChIP-seq,78;Enrichr Queries,1182;ReMap ChIP-seq,280;GTEx Coexpression,874"	"SERPINB2,NEAT1"
"gene_set_query"	"448"	"PDX1"	"548.6"	"Literature ChIP-seq,143;ARCHS4 Coexpression,461;Enrichr Queries,1386;ReMap ChIP-seq,3;GTEx Coexpression,750"	"SNORD114-17,MIR379,SNORD114-29,SNORD112,B3GALT2,NEAT1,MEG8"
"gene_set_query"	"449"	"LHX4"	"548.7"	"ARCHS4 Coexpression,1132;Enrichr Queries,117;GTEx Coexpression,397"	"NEDD4L,PLXNC1"
"gene_set_query"	"450"	"TEAD1"	"549.0"	"ARCHS4 Coexpression,1569;Enrichr Queries,390;ReMap ChIP-seq,11;GTEx Coexpression,226"	"SERPINB2,NEDD4L,NEAT1,PCDH18,MYOZ2"
"gene_set_query"	"451"	"ZNF691"	"549.3"	"ARCHS4 Coexpression,763;Enrichr Queries,200;GTEx Coexpression,685"	"NEDD4L,GBP2"
"gene_set_query"	"452"	"CDX2"	"550.0"	"Literature ChIP-seq,31;ARCHS4 Coexpression,714;Enrichr Queries,1308;ReMap ChIP-seq,102;GTEx Coexpression,595"	"TSPAN13,KCND2,NEAT1"
"gene_set_query"	"453"	"ZNF318"	"550.3"	"ARCHS4 Coexpression,368;Enrichr Queries,705;ReMap ChIP-seq,111;GTEx Coexpression,1017"	"NEDD4L,NEAT1"
"gene_set_query"	"454"	"ZNF821"	"551.3"	"ARCHS4 Coexpression,522;Enrichr Queries,227;GTEx Coexpression,905"	"NEDD4L,GBP2"
"gene_set_query"	"455"	"LHX3"	"551.7"	"ARCHS4 Coexpression,274;Enrichr Queries,1347;GTEx Coexpression,34"	"MEG3,PIEZO2,MEG9"
"gene_set_query"	"456"	"IRX3"	"552.3"	"ARCHS4 Coexpression,678;Enrichr Queries,547;GTEx Coexpression,432"	"SERPINB7,GBP2"
"gene_set_query"	"457"	"E2F3"	"553.0"	"ARCHS4 Coexpression,449;Enrichr Queries,1154;GTEx Coexpression,56"	"NUTM2B-AS1,PLXNC1"
"gene_set_query"	"458"	"ZBTB42"	"553.0"	"ARCHS4 Coexpression,530;GTEx Coexpression,576"	""
"gene_set_query"	"459"	"TFCP2L1"	"553.7"	"ARCHS4 Coexpression,668;Enrichr Queries,408;GTEx Coexpression,585"	"NEDD4L"
"gene_set_query"	"460"	"ESR2"	"554.2"	"Literature ChIP-seq,147;ARCHS4 Coexpression,1385;Enrichr Queries,940;ReMap ChIP-seq,286;GTEx Coexpression,13"	"NRK,MIR656"
"gene_set_query"	"461"	"NPAS2"	"555.3"	"ARCHS4 Coexpression,922;Enrichr Queries,277;GTEx Coexpression,467"	"SERPINB2,NEDD4L"
"gene_set_query"	"462"	"CASZ1"	"555.7"	"ARCHS4 Coexpression,663;Enrichr Queries,667;GTEx Coexpression,337"	"NEDD4L,SERPINB7"
"gene_set_query"	"463"	"SALL1"	"555.8"	"Literature ChIP-seq,158;ARCHS4 Coexpression,294;Enrichr Queries,1132;GTEx Coexpression,639"	"PCDH18"
"gene_set_query"	"464"	"SIX5"	"556.8"	"ARCHS4 Coexpression,704;ENCODE ChIP-seq,96;Enrichr Queries,386;ReMap ChIP-seq,164;GTEx Coexpression,1434"	"NEAT1,GBP2"
"gene_set_query"	"465"	"ZNF385D"	"557.7"	"ARCHS4 Coexpression,1075;Enrichr Queries,11;GTEx Coexpression,587"	"KCND2,PIEZO2,NEDD4L,PLXNC1"
"gene_set_query"	"466"	"GLI2"	"558.0"	"ARCHS4 Coexpression,237;Enrichr Queries,1322;GTEx Coexpression,115"	"NRK,PCDH18"
"gene_set_query"	"467"	"NFYA"	"558.8"	"ARCHS4 Coexpression,682;ENCODE ChIP-seq,91;Enrichr Queries,1038;ReMap ChIP-seq,272;GTEx Coexpression,711"	"TSPAN13"
"gene_set_query"	"468"	"MAFK"	"559.2"	"ARCHS4 Coexpression,1208;ENCODE ChIP-seq,21;Enrichr Queries,187;ReMap ChIP-seq,39;GTEx Coexpression,1341"	"MFAP5,RGCC,ANKRD36,LINC-PINT,NEAT1,GBP2,MYOZ2"
"gene_set_query"	"469"	"ZNF43"	"559.7"	"ARCHS4 Coexpression,1418;Enrichr Queries,62;GTEx Coexpression,199"	"ANKRD36,NEDD4L,GBP2"
"gene_set_query"	"470"	"IRX5"	"560.0"	"ARCHS4 Coexpression,276;Enrichr Queries,1011;GTEx Coexpression,393"	"TSPAN13,SERPINB7"
"gene_set_query"	"471"	"BHLHE22"	"560.0"	"ARCHS4 Coexpression,1307;ReMap ChIP-seq,55;GTEx Coexpression,318"	"KCND2,MIR590,PLXNC1"
"gene_set_query"	"472"	"E2F7"	"560.2"	"Literature ChIP-seq,161;ARCHS4 Coexpression,1119;Enrichr Queries,919;ReMap ChIP-seq,24;GTEx Coexpression,578"	"SNORD112,NEAT1,MEG8"
"gene_set_query"	"473"	"DLX3"	"560.3"	"ARCHS4 Coexpression,379;Enrichr Queries,1043;GTEx Coexpression,259"	"SERPINB7"
"gene_set_query"	"474"	"ZNF117"	"560.3"	"ARCHS4 Coexpression,249;Enrichr Queries,13;GTEx Coexpression,1419"	"ANKRD36,GBP2,NEAT1"
"gene_set_query"	"475"	"SHOX2"	"560.3"	"ARCHS4 Coexpression,357;Enrichr Queries,1304;GTEx Coexpression,20"	"MFAP5,PCDH18"
"gene_set_query"	"476"	"ZNF341"	"560.7"	"ARCHS4 Coexpression,588;Enrichr Queries,721;GTEx Coexpression,373"	"NEDD4L,PLXNC1"
"gene_set_query"	"477"	"ZNF671"	"561.3"	"ARCHS4 Coexpression,760;Enrichr Queries,557;GTEx Coexpression,367"	"KCND2,GBP2"
"gene_set_query"	"478"	"ASH1L"	"561.7"	"ARCHS4 Coexpression,200;Enrichr Queries,901;GTEx Coexpression,584"	"ANKRD36"
"gene_set_query"	"479"	"ZNF84"	"562.0"	"ARCHS4 Coexpression,160;Enrichr Queries,287;GTEx Coexpression,1239"	"ANKRD36,NEDD4L"
"gene_set_query"	"480"	"NPAS3"	"564.0"	"ARCHS4 Coexpression,62;Enrichr Queries,144;GTEx Coexpression,1486"	"BCHE,DENND2A,PIEZO2,PLXNC1"
"gene_set_query"	"481"	"HIC1"	"564.3"	"ARCHS4 Coexpression,1181;Enrichr Queries,382;GTEx Coexpression,130"	"RGCC,DENND2A"
"gene_set_query"	"482"	"ARHGAP35"	"564.5"	"ARCHS4 Coexpression,988;GTEx Coexpression,141"	"ADAM21"
"gene_set_query"	"483"	"ZBTB20"	"565.0"	"ARCHS4 Coexpression,40;Enrichr Queries,93;GTEx Coexpression,1562"	"ANKRD36,NEDD4L,GBP2"
"gene_set_query"	"484"	"ZNF516"	"565.3"	"ARCHS4 Coexpression,28;Enrichr Queries,571;GTEx Coexpression,1097"	"BCHE,NEDD4L,PLXNC1"
"gene_set_query"	"485"	"ZGPAT"	"566.3"	"ARCHS4 Coexpression,399;Enrichr Queries,766;GTEx Coexpression,534"	""
"gene_set_query"	"486"	"SETDB1"	"566.3"	"Literature ChIP-seq,99;ARCHS4 Coexpression,938;ENCODE ChIP-seq,82;Enrichr Queries,1024;ReMap ChIP-seq,70;GTEx Coexpression,1185"	"MEG3,BCHE,PLXNC1,NEAT1"
"gene_set_query"	"487"	"PRDM12"	"566.7"	"ARCHS4 Coexpression,776;Enrichr Queries,349;GTEx Coexpression,575"	"PLXNC1"
"gene_set_query"	"488"	"CREB3L3"	"566.7"	"ARCHS4 Coexpression,541;Enrichr Queries,472;GTEx Coexpression,687"	"GBP2"
"gene_set_query"	"489"	"NR2E1"	"566.7"	"ARCHS4 Coexpression,17;Enrichr Queries,262;GTEx Coexpression,1421"	"BCHE,KCND2,PLXNC1"
"gene_set_query"	"490"	"ZC3H8"	"567.8"	"ARCHS4 Coexpression,183;Enrichr Queries,1158;ReMap ChIP-seq,124;GTEx Coexpression,806"	"PGM5P2,NEAT1"
"gene_set_query"	"491"	"GTF3A"	"568.0"	"ARCHS4 Coexpression,384;Enrichr Queries,857;GTEx Coexpression,463"	"MYOZ2"
"gene_set_query"	"492"	"PRDM2"	"568.0"	"ARCHS4 Coexpression,515;Enrichr Queries,618;GTEx Coexpression,571"	"NEDD4L"
"gene_set_query"	"493"	"NFIA"	"568.3"	"ARCHS4 Coexpression,44;Enrichr Queries,392;GTEx Coexpression,1269"	"BCHE,ANKRD36,NEDD4L"
"gene_set_query"	"494"	"TBX19"	"569.0"	"ARCHS4 Coexpression,1206;Enrichr Queries,461;GTEx Coexpression,40"	"MEG3,GBP2,MEG9"
"gene_set_query"	"495"	"MYCL"	"569.0"	"ARCHS4 Coexpression,752;GTEx Coexpression,386"	"SERPINB7"
