Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"337"	"HLX"	"446.7"	"ARCHS4 Coexpression,601;Enrichr Queries,71;GTEx Coexpression,668"	"SRGN,ZEB2,VCAM1,ADAM12,CYP1B1"
"gene_set_query"	"338"	"DMRTA2"	"448.0"	"ARCHS4 Coexpression,183;Enrichr Queries,113;GTEx Coexpression,1048"	"GAP43,SALL1,NFIB,DCC,CYP1B1"
"gene_set_query"	"339"	"NKX32"	"449.0"	"ARCHS4 Coexpression,529;GTEx Coexpression,369"	"COLEC10,PTBP2"
"gene_set_query"	"340"	"ELK1"	"449.2"	"Literature ChIP-seq,85;ARCHS4 Coexpression,1464;ENCODE ChIP-seq,89;ReMap ChIP-seq,228;GTEx Coexpression,380"	"CACNG7,MANBA,ANXA3,STK26,PTBP2"
"gene_set_query"	"341"	"DZIP1"	"449.3"	"ARCHS4 Coexpression,508;Enrichr Queries,359;GTEx Coexpression,481"	"CACNG7,ZEB2,NFIB,CYP1B1"
"gene_set_query"	"342"	"ZNF621"	"450.0"	"ARCHS4 Coexpression,459;Enrichr Queries,803;GTEx Coexpression,88"	"ZEB2,NFIB,ABCC9,ULBP1,CPEB2"
"gene_set_query"	"343"	"TFEC"	"450.3"	"ARCHS4 Coexpression,586;Enrichr Queries,446;GTEx Coexpression,319"	"SRGN,MANBA,ZEB2,VCAM1"
"gene_set_query"	"344"	"KLF8"	"450.3"	"ARCHS4 Coexpression,401;Enrichr Queries,158;GTEx Coexpression,792"	"ZEB2,RNF128,ANXA3,CYP1B1,ABCC9"
"gene_set_query"	"345"	"MEF2A"	"450.8"	"Literature ChIP-seq,18;ARCHS4 Coexpression,1284;ENCODE ChIP-seq,74;Enrichr Queries,701;ReMap ChIP-seq,102;GTEx Coexpression,526"	"ZEB2,MIR221,NFIB,MMP1,CYP1B1,DTX4,PTBP2,TRIM55"
"gene_set_query"	"346"	"ZFP57"	"452.0"	"ARCHS4 Coexpression,1070;Enrichr Queries,13;GTEx Coexpression,273"	"ZEB2,VCAM1,ANXA3,NFIB,ADAM12,CYP1B1,ADAMTS9"
"gene_set_query"	"347"	"GCM1"	"452.3"	"ARCHS4 Coexpression,498;Enrichr Queries,242;GTEx Coexpression,617"	"NTNG1,ZEB2,ADAM12,CYP1B1"
"gene_set_query"	"348"	"CDX2"	"453.0"	"Literature ChIP-seq,95;ARCHS4 Coexpression,936;Enrichr Queries,501;ReMap ChIP-seq,139;GTEx Coexpression,594"	"ANXA3,NFIB,CYP1B1,ANO4,EREG"
"gene_set_query"	"349"	"POU5F1"	"455.4"	"Literature ChIP-seq,40;ARCHS4 Coexpression,570;Enrichr Queries,1281;ReMap ChIP-seq,146;GTEx Coexpression,240"	"ZEB2,GAP43,SALL1,RNF128"
"gene_set_query"	"350"	"FOXB2"	"455.7"	"ARCHS4 Coexpression,693;Enrichr Queries,463;GTEx Coexpression,211"	"GAP43,SALL1,CYP1B1"
"gene_set_query"	"351"	"ZNF493"	"458.7"	"ARCHS4 Coexpression,129;Enrichr Queries,545;GTEx Coexpression,702"	"NTNG1,NFIB,ABCC9,PTBP2"
"gene_set_query"	"352"	"ZNF410"	"460.3"	"ARCHS4 Coexpression,324;Enrichr Queries,989;GTEx Coexpression,68"	"CACNG7,NFIB,PDK3"
"gene_set_query"	"353"	"CHAMP1"	"461.0"	"ARCHS4 Coexpression,627;GTEx Coexpression,295"	"SEMA7A,ULBP1"
"gene_set_query"	"354"	"STAT3"	"461.0"	"Literature ChIP-seq,26;ARCHS4 Coexpression,1029;ENCODE ChIP-seq,38;Enrichr Queries,1329;ReMap ChIP-seq,220;GTEx Coexpression,124"	"CACNG7,MANBA,GAP43,ZEB2,SALL1,ANXA3,NFIB,VWA5A,CYP1B1,XYLT1,ADAMTS9,CCDC102B"
"gene_set_query"	"355"	"STAT5A"	"462.0"	"Literature ChIP-seq,48;ARCHS4 Coexpression,947;ENCODE ChIP-seq,92;Enrichr Queries,699;ReMap ChIP-seq,81;GTEx Coexpression,905"	"SRGN,SEMA7A,ZEB2,NFIB,VWA5A,CYP1B1,CPEB2,TRIM55"
"gene_set_query"	"356"	"ZNF652"	"462.5"	"Literature ChIP-seq,156;ARCHS4 Coexpression,908;Enrichr Queries,675;GTEx Coexpression,111"	"NFIB,CYP1B1,CPEB2,PTBP2"
"gene_set_query"	"357"	"ETV6"	"463.3"	"ARCHS4 Coexpression,525;Enrichr Queries,790;ReMap ChIP-seq,103;GTEx Coexpression,435"	"NTNG1,SRGN,ZEB2,NFIB,GAPLINC,PDK3"
"gene_set_query"	"358"	"CREB3L1"	"464.5"	"ARCHS4 Coexpression,222;Enrichr Queries,271;ReMap ChIP-seq,276;GTEx Coexpression,1089"	"CEMIP,ANXA3,ADAM12,CYP1B1"
"gene_set_query"	"359"	"HOXB8"	"464.7"	"ARCHS4 Coexpression,991;Enrichr Queries,345;GTEx Coexpression,58"	"ZEB2,ADAM12,CYP1B1,DTX4"
"gene_set_query"	"360"	"BCL11B"	"465.8"	"Literature ChIP-seq,161;ARCHS4 Coexpression,424;Enrichr Queries,632;GTEx Coexpression,646"	"ZEB2,NFIB"
"gene_set_query"	"361"	"ZNF92"	"467.0"	"ARCHS4 Coexpression,387;Enrichr Queries,996;ReMap ChIP-seq,93;GTEx Coexpression,392"	"SEMA7A,PEAR1,PTBP2"
"gene_set_query"	"362"	"ZNF804B"	"467.3"	"ARCHS4 Coexpression,740;Enrichr Queries,292;GTEx Coexpression,370"	"SALL1,DCC,ADAM12,SGCZ"
"gene_set_query"	"363"	"BCL6"	"468.2"	"Literature ChIP-seq,108;ARCHS4 Coexpression,994;Enrichr Queries,643;ReMap ChIP-seq,200;GTEx Coexpression,396"	"SRGN,ZEB2,RNF128,CYP1B1,HSD17B14,ULBP1"
"gene_set_query"	"364"	"FOXO1"	"469.6"	"Literature ChIP-seq,84;ARCHS4 Coexpression,1273;Enrichr Queries,336;ReMap ChIP-seq,265;GTEx Coexpression,390"	"ZEB2,MANBA,NFIB,CYP1B1,HSD17B14,PDK3,ABCC9,PEAR1"
"gene_set_query"	"365"	"SREBF1"	"470.2"	"Literature ChIP-seq,142;ARCHS4 Coexpression,1085;ENCODE ChIP-seq,109;Enrichr Queries,1032;ReMap ChIP-seq,254;GTEx Coexpression,199"	"RNF128,NFIB"
"gene_set_query"	"366"	"CREB1"	"470.5"	"Literature ChIP-seq,126;ARCHS4 Coexpression,272;ENCODE ChIP-seq,80;Enrichr Queries,679;ReMap ChIP-seq,222;GTEx Coexpression,1444"	"ZEB2,MANBA,NFIB,STK26,DTX4,CCDC102B,PTBP2,EREG"
"gene_set_query"	"367"	"GTF2B"	"470.8"	"ARCHS4 Coexpression,1305;ENCODE ChIP-seq,45;ReMap ChIP-seq,194;GTEx Coexpression,339"	"SRGN,SEMA7A,PDK3,CPEB2,EREG"
"gene_set_query"	"368"	"ZIC2"	"471.0"	"ARCHS4 Coexpression,162;Enrichr Queries,719;GTEx Coexpression,532"	"SALL1,CYP1B1,PTBP2"
"gene_set_query"	"369"	"DMRT1"	"471.8"	"Literature ChIP-seq,38;ARCHS4 Coexpression,540;Enrichr Queries,234;GTEx Coexpression,1075"	"CACNG7,ZEB2,SALL1,NFIB,DCC,CYP1B1,ADAMTS9,PTBP2,CYGB"
"gene_set_query"	"370"	"ZNF318"	"472.8"	"ARCHS4 Coexpression,476;Enrichr Queries,1136;ReMap ChIP-seq,44;GTEx Coexpression,235"	"SRGN,SEMA7A,ZEB2,GAPLINC"
"gene_set_query"	"371"	"SIX3"	"473.7"	"ARCHS4 Coexpression,248;Enrichr Queries,29;GTEx Coexpression,1144"	"NTNG1,GAP43,ZEB2,SALL1,NFIB,CYP1B1"
"gene_set_query"	"372"	"BHLHE40"	"473.8"	"ARCHS4 Coexpression,572;ENCODE ChIP-seq,39;ReMap ChIP-seq,226;GTEx Coexpression,1058"	"SRGN,SEMA7A,ARHGAP20,TRIM55"
"gene_set_query"	"373"	"SCRT2"	"474.0"	"ARCHS4 Coexpression,28;Enrichr Queries,700;GTEx Coexpression,694"	"CACNG7,GAP43,DCC,NFIB"
"gene_set_query"	"374"	"ZNF177"	"474.3"	"ARCHS4 Coexpression,149;Enrichr Queries,120;GTEx Coexpression,1154"	"ZEB2,MMP1,NFIB,DCC,CYP1B1,PTBP2"
"gene_set_query"	"375"	"FOXA1"	"474.3"	"Literature ChIP-seq,55;ARCHS4 Coexpression,972;ENCODE ChIP-seq,36;Enrichr Queries,304;ReMap ChIP-seq,108;GTEx Coexpression,1371"	"MANBA,CEMIP,TRPA1,ANXA3,NFIB,GAPLINC,VWA5A,CYP1B1,ULBP1,CPEB2,PTBP2"
"gene_set_query"	"376"	"HOXC9"	"474.5"	"Literature ChIP-seq,109;ARCHS4 Coexpression,742;Enrichr Queries,139;GTEx Coexpression,908"	"ZEB2,NFIB,HGF,ADAM12,VWA5A,CYP1B1,CPEB2"
"gene_set_query"	"377"	"NFIC"	"475.0"	"ARCHS4 Coexpression,1492;ENCODE ChIP-seq,52;Enrichr Queries,548;ReMap ChIP-seq,25;GTEx Coexpression,258"	"SEMA7A,ZEB2,MIR221,ANXA3,NFIB,GAPLINC,PDK3,ABCC9"
"gene_set_query"	"378"	"EPAS1"	"475.0"	"ARCHS4 Coexpression,1377;Enrichr Queries,310;ReMap ChIP-seq,175;GTEx Coexpression,38"	"ANXA3,NFIB,HGF,GAPLINC,CYP1B1,PEAR1,CCDC102B"
"gene_set_query"	"379"	"ZKSCAN1"	"476.2"	"ARCHS4 Coexpression,544;ENCODE ChIP-seq,66;Enrichr Queries,1061;ReMap ChIP-seq,251;GTEx Coexpression,459"	"RNF128,NFIB,DCC,PDK3,ULBP1,CCDC102B"
"gene_set_query"	"380"	"ZNF124"	"476.3"	"ARCHS4 Coexpression,462;Enrichr Queries,204;GTEx Coexpression,763"	"ZEB2,NFIB,CYP1B1,ABCC9,PTBP2"
"gene_set_query"	"381"	"NFE2"	"476.8"	"ARCHS4 Coexpression,805;ENCODE ChIP-seq,30;Enrichr Queries,454;ReMap ChIP-seq,219;GTEx Coexpression,876"	"SRGN,ANXA3,CYP1B1"
"gene_set_query"	"382"	"ARID3A"	"477.8"	"ARCHS4 Coexpression,561;ENCODE ChIP-seq,85;Enrichr Queries,1025;ReMap ChIP-seq,248;GTEx Coexpression,470"	"SRGN,NTNG1,VWA5A,CYP1B1,PTBP2"
"gene_set_query"	"383"	"GFI1B"	"478.4"	"Literature ChIP-seq,131;ARCHS4 Coexpression,271;Enrichr Queries,1116;ReMap ChIP-seq,198;GTEx Coexpression,676"	"ZEB2,HSD17B14,PEAR1,DTX4"
"gene_set_query"	"384"	"DBX1"	"478.7"	"ARCHS4 Coexpression,75;Enrichr Queries,239;GTEx Coexpression,1122"	"SALL1,DCC,NFIB,DTX4"
"gene_set_query"	"385"	"CUX1"	"479.2"	"Literature ChIP-seq,74;ARCHS4 Coexpression,831;ENCODE ChIP-seq,64;Enrichr Queries,728;ReMap ChIP-seq,257;GTEx Coexpression,921"	"SRGN,NTNG1,ZEB2,MANBA,COLEC10,RNF128,NFIB,ANXA3,VWA5A,ULBP1,CCDC102B,TRIM55"
"gene_set_query"	"386"	"HOXB3"	"480.0"	"ARCHS4 Coexpression,977;Enrichr Queries,43;GTEx Coexpression,420"	"ZEB2,ANXA3,NFIB,ADAM12,CYP1B1,PTBP2"
"gene_set_query"	"387"	"ZNF850"	"480.5"	"ARCHS4 Coexpression,348;GTEx Coexpression,613"	"ABCC9"
"gene_set_query"	"388"	"HOXB1"	"481.0"	"ARCHS4 Coexpression,177;Enrichr Queries,273;GTEx Coexpression,993"	"ZEB2,SALL1,CYP1B1,DTX4"
"gene_set_query"	"389"	"BARX1"	"481.0"	"ARCHS4 Coexpression,1172;Enrichr Queries,220;GTEx Coexpression,51"	"SALL1,NFIB,CYP1B1,ABCC9,PTBP2"
"gene_set_query"	"390"	"ARNTL2"	"481.3"	"ARCHS4 Coexpression,56;Enrichr Queries,374;GTEx Coexpression,1014"	"SEMA7A,ANXA3,EREG"
"gene_set_query"	"391"	"ZNF138"	"482.0"	"ARCHS4 Coexpression,99;Enrichr Queries,564;GTEx Coexpression,783"	"NFIB,DCC,PTBP2"
"gene_set_query"	"392"	"NFE4"	"482.0"	"GTEx Coexpression,482"	"SRGN"
"gene_set_query"	"393"	"ZKSCAN3"	"486.3"	"ARCHS4 Coexpression,285;Enrichr Queries,814;GTEx Coexpression,360"	"CACNG7,ZEB2,NFIB,ABCC9"
"gene_set_query"	"394"	"HSF1"	"486.8"	"Literature ChIP-seq,112;ARCHS4 Coexpression,1456;ENCODE ChIP-seq,117;ReMap ChIP-seq,64;GTEx Coexpression,685"	"MMP1,HSD17B14,PEAR1,CYGB"
"gene_set_query"	"395"	"VDR"	"486.8"	"Literature ChIP-seq,9;ARCHS4 Coexpression,917;Enrichr Queries,395;ReMap ChIP-seq,235;GTEx Coexpression,878"	"SRGN,SEMA7A,ZEB2,VCAM1,CYP1B1,XYLT1,CPEB2,PTBP2"
"gene_set_query"	"396"	"AEBP2"	"487.3"	"ARCHS4 Coexpression,234;Enrichr Queries,129;GTEx Coexpression,1099"	"ZEB2,NFIB,CPEB2,PTBP2"
"gene_set_query"	"397"	"POU3F4"	"487.7"	"ARCHS4 Coexpression,11;Enrichr Queries,197;GTEx Coexpression,1255"	"CACNG7,GAP43,SALL1,DCC,NFIB,DTX4"
"gene_set_query"	"398"	"EBF4"	"488.0"	"ARCHS4 Coexpression,270;Enrichr Queries,928;GTEx Coexpression,266"	"CACNG7,CYP1B1,PTBP2"
"gene_set_query"	"399"	"HOXA1"	"489.0"	"ARCHS4 Coexpression,707;Enrichr Queries,155;GTEx Coexpression,605"	"ZEB2,ANXA3,NFIB,CYP1B1"
"gene_set_query"	"400"	"ZNF420"	"490.7"	"ARCHS4 Coexpression,236;Enrichr Queries,507;GTEx Coexpression,729"	"NFIB,CYP1B1,PTBP2"
"gene_set_query"	"401"	"ZNF224"	"491.3"	"ARCHS4 Coexpression,413;Enrichr Queries,642;GTEx Coexpression,419"	"MANBA,NFIB,CYP1B1,ABCC9"
"gene_set_query"	"402"	"LYL1"	"492.0"	"Literature ChIP-seq,143;ARCHS4 Coexpression,677;Enrichr Queries,799;ReMap ChIP-seq,116;GTEx Coexpression,725"	"SRGN,ZEB2,MIR221,XYLT1"
"gene_set_query"	"403"	"SMAD9"	"492.3"	"ARCHS4 Coexpression,402;Enrichr Queries,250;GTEx Coexpression,825"	"ZEB2,NFIB,CYP1B1"
"gene_set_query"	"404"	"NR5A2"	"493.5"	"ARCHS4 Coexpression,654;Enrichr Queries,287;ReMap ChIP-seq,280;GTEx Coexpression,753"	"SALL1,NFIB,CYP1B1"
"gene_set_query"	"405"	"HES3"	"493.7"	"ARCHS4 Coexpression,165;Enrichr Queries,945;GTEx Coexpression,371"	"CACNG7,SALL1"
"gene_set_query"	"406"	"FOXD4L5"	"494.0"	"ARCHS4 Coexpression,492;Enrichr Queries,838;GTEx Coexpression,152"	"ARHGAP20,NFIB,ABCC9"
"gene_set_query"	"407"	"ETS1"	"495.5"	"Literature ChIP-seq,136;ARCHS4 Coexpression,1471;ENCODE ChIP-seq,21;Enrichr Queries,77;ReMap ChIP-seq,190;GTEx Coexpression,1078"	"SRGN,ZEB2,SEMA7A,MANBA,VCAM1,ANXA3,GAPLINC,VWA5A,CYP1B1,PDK3"
"gene_set_query"	"408"	"NR2F2"	"496.4"	"ARCHS4 Coexpression,1559;ENCODE ChIP-seq,93;Enrichr Queries,281;ReMap ChIP-seq,239;GTEx Coexpression,310"	"ZEB2,NFIB,CYP1B1,PEAR1,EREG"
"gene_set_query"	"409"	"CSRNP1"	"496.5"	"ARCHS4 Coexpression,478;GTEx Coexpression,515"	"SRGN,KLRF1"
"gene_set_query"	"410"	"GPBP1"	"497.0"	"ARCHS4 Coexpression,403;GTEx Coexpression,591"	"PTBP2"
"gene_set_query"	"411"	"ZSCAN30"	"497.5"	"ARCHS4 Coexpression,436;GTEx Coexpression,559"	"ABCC9"
"gene_set_query"	"412"	"MYBL2"	"497.7"	"Literature ChIP-seq,82;ARCHS4 Coexpression,1066;ENCODE ChIP-seq,106;Enrichr Queries,1216;ReMap ChIP-seq,133;GTEx Coexpression,383"	"NTNG1,SEMA7A,ZEB2,SALL1,GAPLINC,HSD17B14,TRIM55"
"gene_set_query"	"413"	"FOXD2"	"497.7"	"ARCHS4 Coexpression,597;Enrichr Queries,383;GTEx Coexpression,513"	"NTNG1,ZEB2,ADAM12,CYP1B1,PEAR1"
"gene_set_query"	"414"	"ZNF836"	"498.0"	"ARCHS4 Coexpression,643;Enrichr Queries,648;GTEx Coexpression,203"	"NTNG1,MANBA,NFIB,XYLT1"
"gene_set_query"	"415"	"SOX7"	"498.0"	"ARCHS4 Coexpression,369;Enrichr Queries,588;GTEx Coexpression,537"	"ANXA3,CYP1B1,PEAR1"
"gene_set_query"	"416"	"RXRA"	"498.2"	"Literature ChIP-seq,135;ARCHS4 Coexpression,727;ENCODE ChIP-seq,59;Enrichr Queries,777;ReMap ChIP-seq,180;GTEx Coexpression,1111"	"RNF128,NFIB,CYP1B1,CYGB"
"gene_set_query"	"417"	"NANOGP8"	"498.5"	"ARCHS4 Coexpression,566;GTEx Coexpression,431"	"STK26,PDK3"
"gene_set_query"	"418"	"FOXD4L3"	"498.7"	"ARCHS4 Coexpression,771;Enrichr Queries,225;GTEx Coexpression,500"	"CACNG7,ZEB2,SALL1,NFIB"
"gene_set_query"	"419"	"ZMAT4"	"500.0"	"ARCHS4 Coexpression,193;Enrichr Queries,897;GTEx Coexpression,410"	"CACNG7,GAP43"
"gene_set_query"	"420"	"ZNF780A"	"500.7"	"ARCHS4 Coexpression,382;Enrichr Queries,876;GTEx Coexpression,244"	"MANBA,NFIB,ABCC9"
"gene_set_query"	"421"	"NKX61"	"501.0"	"ARCHS4 Coexpression,638;GTEx Coexpression,364"	"GAP43,PTBP2"
"gene_set_query"	"422"	"TLX1"	"502.0"	"ARCHS4 Coexpression,887;Enrichr Queries,226;GTEx Coexpression,393"	"ZEB2,VCAM1,SALL1,NFIB"
"gene_set_query"	"423"	"ELF5"	"503.6"	"Literature ChIP-seq,68;ARCHS4 Coexpression,1547;Enrichr Queries,311;ReMap ChIP-seq,86;GTEx Coexpression,506"	"CEMIP,NFIB,ANXA3,CYP1B1,TRIM55"
"gene_set_query"	"424"	"ATF1"	"504.0"	"ARCHS4 Coexpression,146;ENCODE ChIP-seq,86;Enrichr Queries,1168;ReMap ChIP-seq,174;GTEx Coexpression,946"	"SRGN,CACNG7,STK26,PDK3,PEAR1"
"gene_set_query"	"425"	"MAX"	"504.0"	"ARCHS4 Coexpression,312;ENCODE ChIP-seq,58;Enrichr Queries,1052;ReMap ChIP-seq,203;GTEx Coexpression,895"	"MANBA,ZEB2,NFIB,PDK3,PEAR1,CYGB,CCDC102B,PTBP2"
"gene_set_query"	"426"	"E2F1"	"504.3"	"Literature ChIP-seq,62;ARCHS4 Coexpression,939;ENCODE ChIP-seq,100;Enrichr Queries,1256;ReMap ChIP-seq,225;GTEx Coexpression,444"	"SEMA7A,ARHGAP20,MMP1,DCC,PDK3,ABCC9"
"gene_set_query"	"427"	"STAT4"	"506.0"	"Literature ChIP-seq,106;ARCHS4 Coexpression,1063;Enrichr Queries,388;GTEx Coexpression,467"	"SRGN,SEMA7A,VCAM1,KLRF1,VWA5A,CYP1B1"
"gene_set_query"	"428"	"BATF3"	"507.3"	"ARCHS4 Coexpression,731;Enrichr Queries,393;GTEx Coexpression,398"	"SRGN,VCAM1,CYP1B1,ADAMTS9"
"gene_set_query"	"429"	"ZFP69B"	"507.5"	"ARCHS4 Coexpression,370;GTEx Coexpression,645"	"PTBP2"
"gene_set_query"	"430"	"ZNF711"	"508.0"	"ARCHS4 Coexpression,255;Enrichr Queries,135;GTEx Coexpression,1134"	"VCAM1,RNF128,NFIB,CYP1B1,PTBP2"
"gene_set_query"	"431"	"CSRNP3"	"509.0"	"ARCHS4 Coexpression,614;GTEx Coexpression,404"	"GAP43"
"gene_set_query"	"432"	"ZNF470"	"509.7"	"ARCHS4 Coexpression,359;Enrichr Queries,995;GTEx Coexpression,175"	"CACNG7,XYLT1,ABCC9"
"gene_set_query"	"433"	"CREBL2"	"510.3"	"ARCHS4 Coexpression,245;Enrichr Queries,1055;GTEx Coexpression,231"	"NFIB,ANO4,CPEB2"
"gene_set_query"	"434"	"TFAP2B"	"512.0"	"ARCHS4 Coexpression,571;Enrichr Queries,36;GTEx Coexpression,929"	"ZEB2,GAP43,DCC,NFIB,ADAM12,CYP1B1"
"gene_set_query"	"435"	"TCF3"	"512.5"	"Literature ChIP-seq,53;ARCHS4 Coexpression,925;ENCODE ChIP-seq,78;Enrichr Queries,958;ReMap ChIP-seq,160;GTEx Coexpression,901"	"SEMA7A,NFIB,CYP1B1,CPEB2,TRIM55,PTBP2"
"gene_set_query"	"436"	"GLI2"	"512.7"	"ARCHS4 Coexpression,49;Enrichr Queries,31;GTEx Coexpression,1458"	"CACNG7,ZEB2,SALL1,NFIB,ADAM12,CYP1B1,DTX4"
"gene_set_query"	"437"	"SATB2"	"513.0"	"ARCHS4 Coexpression,398;Enrichr Queries,260;GTEx Coexpression,881"	"GAP43,ZEB2,NFIB"
"gene_set_query"	"438"	"HOXD3"	"515.0"	"ARCHS4 Coexpression,1275;Enrichr Queries,46;GTEx Coexpression,224"	"ZEB2,SALL1,NFIB,ADAM12,CYP1B1,PEAR1"
"gene_set_query"	"439"	"SP1"	"515.2"	"ARCHS4 Coexpression,869;ENCODE ChIP-seq,48;Enrichr Queries,1046;ReMap ChIP-seq,212;GTEx Coexpression,401"	"CACNG7,RNF128,NFIB,ANXA3,VWA5A,HSD17B14"
"gene_set_query"	"440"	"UNCX"	"515.3"	"ARCHS4 Coexpression,124;Enrichr Queries,846;GTEx Coexpression,576"	"GAP43,SALL1,DCC"
"gene_set_query"	"441"	"HOXA3"	"516.3"	"ARCHS4 Coexpression,189;Enrichr Queries,119;GTEx Coexpression,1241"	"ZEB2,NFIB,ADAM12,CYP1B1,ULBP1,EREG"
"gene_set_query"	"442"	"NFKB2"	"516.5"	"ARCHS4 Coexpression,598;Enrichr Queries,650;ReMap ChIP-seq,67;GTEx Coexpression,751"	"SRGN,SEMA7A,ZEB2,VCAM1,CYP1B1"
"gene_set_query"	"443"	"BACH1"	"516.8"	"Literature ChIP-seq,2;ARCHS4 Coexpression,432;ENCODE ChIP-seq,6;Enrichr Queries,938;ReMap ChIP-seq,237;GTEx Coexpression,1486"	"SRGN,MANBA,CEMIP,SEMA7A,VCAM1,TRPA1,MMP1,HGF,VWA5A,HSD17B14,ABCC9,EREG,ZEB2,ARHGAP20,SALL1,RNF128,ADAM12,KLRF1,CYP1B1,PDK3"
"gene_set_query"	"444"	"IKZF4"	"517.7"	"ARCHS4 Coexpression,74;Enrichr Queries,684;GTEx Coexpression,795"	"CACNG7,ZEB2,GAP43,NFIB,DCC"
"gene_set_query"	"445"	"ASCL4"	"517.7"	"ARCHS4 Coexpression,126;Enrichr Queries,497;GTEx Coexpression,930"	"ZEB2,SALL1,PDK3,ULBP1"
"gene_set_query"	"446"	"HOXC11"	"518.3"	"ARCHS4 Coexpression,1022;Enrichr Queries,108;ReMap ChIP-seq,294;GTEx Coexpression,649"	"SALL1,NFIB,ADAM12,CYP1B1"
"gene_set_query"	"447"	"NKX12"	"518.5"	"ARCHS4 Coexpression,202;GTEx Coexpression,835"	"SALL1,STK26"
"gene_set_query"	"448"	"MNX1"	"519.0"	"Literature ChIP-seq,79;ARCHS4 Coexpression,772;Enrichr Queries,492;GTEx Coexpression,733"	"GAP43,NFIB,CYP1B1,HSD17B14,CYGB,PTBP2"
"gene_set_query"	"449"	"BATF"	"519.8"	"ARCHS4 Coexpression,549;ENCODE ChIP-seq,62;Enrichr Queries,1118;ReMap ChIP-seq,26;GTEx Coexpression,844"	"SRGN,MIR221,GAPLINC,DTX4"
"gene_set_query"	"450"	"RHOXF1"	"520.0"	"ARCHS4 Coexpression,616;Enrichr Queries,210;GTEx Coexpression,734"	"CEMIP,TRPA1,MMP1,ANXA3,PTBP2"
"gene_set_query"	"451"	"RFX3"	"520.3"	"ARCHS4 Coexpression,577;Enrichr Queries,430;GTEx Coexpression,554"	"ZEB2,NFIB,DCC,PTBP2"
"gene_set_query"	"452"	"CTCF"	"520.3"	"Literature ChIP-seq,83;ARCHS4 Coexpression,987;ENCODE ChIP-seq,9;Enrichr Queries,993;ReMap ChIP-seq,83;GTEx Coexpression,967"	"CEMIP,DCC,HGF,HSD17B14,DTX4,PEAR1,SGCZ,CYGB,CACNG7,ARHGAP20,ZEB2,NFIB,CYP1B1,ULBP1"
"gene_set_query"	"453"	"FOXM1"	"521.2"	"Literature ChIP-seq,17;ARCHS4 Coexpression,726;ENCODE ChIP-seq,51;Enrichr Queries,1255;ReMap ChIP-seq,79;GTEx Coexpression,999"	"SRGN,CEMIP,ARHGAP20,GAP43,SALL1,ANXA3,NFIB,HGF,ADAM12,GAPLINC,CYP1B1,CYGB"
"gene_set_query"	"454"	"ZNF697"	"521.3"	"ARCHS4 Coexpression,889;Enrichr Queries,647;GTEx Coexpression,28"	"ADAM12,CYP1B1,ULBP1,CCDC102B,EREG"
"gene_set_query"	"455"	"ETS2"	"521.5"	"Literature ChIP-seq,151;ARCHS4 Coexpression,1118;Enrichr Queries,343;GTEx Coexpression,474"	"SRGN,ANXA3,EVA1C,CYP1B1"
"gene_set_query"	"456"	"AIRE"	"521.7"	"ARCHS4 Coexpression,487;Enrichr Queries,880;GTEx Coexpression,198"	"GAP43,HSD17B14,PTBP2"
"gene_set_query"	"457"	"IRX5"	"522.3"	"ARCHS4 Coexpression,559;Enrichr Queries,186;GTEx Coexpression,822"	"ZEB2,SALL1,NFIB,CYP1B1,DTX4"
"gene_set_query"	"458"	"CREM"	"522.4"	"Literature ChIP-seq,134;ARCHS4 Coexpression,636;Enrichr Queries,294;ReMap ChIP-seq,110;GTEx Coexpression,1438"	"SRGN,ZEB2,NFIB,HSD17B14,CYP1B1,CPEB2,PTBP2"
"gene_set_query"	"459"	"ZNF730"	"522.5"	"ARCHS4 Coexpression,329;GTEx Coexpression,716"	"PTBP2"
"gene_set_query"	"460"	"CAMTA1"	"523.3"	"ARCHS4 Coexpression,341;Enrichr Queries,741;GTEx Coexpression,488"	"CACNG7,ZEB2,GAP43,NFIB"
"gene_set_query"	"461"	"SON"	"526.5"	"ARCHS4 Coexpression,867;GTEx Coexpression,186"	"CACNG7"
"gene_set_query"	"462"	"PAX2"	"527.0"	"ARCHS4 Coexpression,617;Enrichr Queries,245;GTEx Coexpression,719"	"SALL1,NFIB,CYP1B1"
"gene_set_query"	"463"	"LHX8"	"527.3"	"ARCHS4 Coexpression,27;Enrichr Queries,48;GTEx Coexpression,1507"	"VCAM1,DCC,NFIB,ADAM12,VWA5A,CYP1B1,PTBP2"
"gene_set_query"	"464"	"CEBPE"	"527.3"	"ARCHS4 Coexpression,594;Enrichr Queries,457;GTEx Coexpression,531"	"SRGN,ANXA3,MMP8"
"gene_set_query"	"465"	"PRDM13"	"527.7"	"ARCHS4 Coexpression,822;Enrichr Queries,274;GTEx Coexpression,487"	"SEMA7A,SALL1,DCC,NFIB"
"gene_set_query"	"466"	"ZNF644"	"528.5"	"ARCHS4 Coexpression,321;Enrichr Queries,252;ReMap ChIP-seq,118;GTEx Coexpression,1423"	"ZEB2,NFIB,HSD17B14,CPEB2,PTBP2"
"gene_set_query"	"467"	"TAL2"	"529.0"	"ARCHS4 Coexpression,385;Enrichr Queries,384;GTEx Coexpression,818"	"VCAM1,ADAM12,CYP1B1,PTBP2"
